# time	signal	sigma
-1.677999952542919004e-06	-2.648775212830144807e-04	1.900365893894516564e-03
-1.675999952599482867e-06	-2.624820127765744747e-04	1.897640640597087662e-03
-1.673999952656046730e-06	-2.626092741659792184e-04	1.896512160136030892e-03
-1.671999952712610593e-06	-2.614115199127590257e-04	1.892646300339931092e-03
-1.669999952769174456e-06	-2.584246202437911056e-04	1.889353547632246274e-03
-1.667999952825738319e-06	-2.560665415577639630e-04	1.886434309026991914e-03
-1.665999952882302182e-06	-2.524059051213596778e-04	1.883455482700158732e-03
-1.663999952938866045e-06	-2.514102718983704434e-04	1.887812412723168572e-03
-1.661999952995429908e-06	-2.479442705281145547e-04	1.887591738733054208e-03
-1.659999953051993771e-06	-2.428987307364246487e-04	1.890622461708099276e-03
-1.657999953108557634e-06	-2.445156989782718004e-04	1.897207033847499169e-03
-1.655999953165121497e-06	-2.425169465682105259e-04	1.901432087464360616e-03
-1.653999953221685359e-06	-2.415287993093037720e-04	1.898600107607917873e-03
-1.651999953278249222e-06	-2.435050938271171713e-04	1.898546982794621380e-03
-1.649999953334813085e-06	-2.416860045550389799e-04	1.895161133360569357e-03
-1.647999953391376948e-06	-2.381676014362045892e-04	1.893846379085407190e-03
-1.645999953447940811e-06	-2.380328540827173921e-04	1.890210740258660600e-03
-1.643999953504504674e-06	-2.354427105101286914e-04	1.884324392905817628e-03
-1.641999953561068537e-06	-2.324632968052432519e-04	1.881246269673793542e-03
-1.639999953617632400e-06	-2.282561849908071013e-04	1.876261407705764276e-03
-1.637999953674196263e-06	-2.257633589512930868e-04	1.875921406355283852e-03
-1.635999953730760126e-06	-2.220054049818144136e-04	1.874658960518278163e-03
-1.633999953787323989e-06	-2.176036581012299478e-04	1.870348301697217748e-03
-1.631999953843887852e-06	-2.187789544622022382e-04	1.866420364435852734e-03
-1.629999953900451715e-06	-2.132019112206458343e-04	1.862911906742001009e-03
-1.627999953957015578e-06	-2.140553111260652555e-04	1.855491291548820804e-03
-1.625999954013579440e-06	-2.158294846136474526e-04	1.849157031190566333e-03
-1.623999954070143303e-06	-2.145793286118487849e-04	1.844125212813051964e-03
-1.621999954126707166e-06	-2.152680373074505177e-04	1.838040966614095609e-03
-1.619999954183271029e-06	-2.154776443017640650e-04	1.836297843554247260e-03
-1.617999954239834892e-06	-2.114052798408153013e-04	1.840693034874661769e-03
-1.615999954296398755e-06	-2.110684114570971458e-04	1.842322880816896387e-03
-1.613999954352962618e-06	-2.102000396235126551e-04	1.854063717203693331e-03
-1.611999954409526481e-06	-2.164133898120926150e-04	1.861169525275478036e-03
-1.609999954466090344e-06	-2.172069020048512976e-04	1.865607021892486551e-03
-1.607999954522654207e-06	-2.213017243580484516e-04	1.867555762454657696e-03
-1.605999954579218070e-06	-2.223797031859465166e-04	1.870012671480369027e-03
-1.603999954635781933e-06	-2.236598030440755942e-04	1.861135078565736038e-03
-1.601999954692345796e-06	-2.229261785639782465e-04	1.858642974880567959e-03
-1.599999954748909659e-06	-2.240191293200417062e-04	1.851579479455332106e-03
-1.597999954805473521e-06	-2.257259291308805216e-04	1.849540955976932376e-03
-1.595999954862037384e-06	-2.241763345657770226e-04	1.850646123169342842e-03
-1.593999954918601247e-06	-2.271707201988273418e-04	1.849838267163825701e-03
-1.591999954975165110e-06	-2.313853179773461355e-04	1.852805744995329002e-03
-1.589999955031728973e-06	-2.340054054062650293e-04	1.849833229581129444e-03
-1.587999955088292836e-06	-2.361463911338962526e-04	1.852618081602084351e-03
-1.585999955144856699e-06	-2.418656676930227678e-04	1.852557889738667193e-03
-1.583999955201420562e-06	-2.447552498289164353e-04	1.858729505023598832e-03
-1.581999955257984425e-06	-2.465593671728293947e-04	1.859234124330503982e-03
-1.579999955314548288e-06	-2.484757739779819741e-04	1.863582067794661290e-03
-1.577999955371112151e-06	-2.501077141479943308e-04	1.864777249980922869e-03
-1.575999955427676014e-06	-2.490896230327573567e-04	1.869500068382514129e-03
-1.573999955484239877e-06	-2.531994173141192007e-04	1.870623513840604692e-03
-1.571999955540803739e-06	-2.528850068226488933e-04	1.875602415712239674e-03
-1.569999955597367602e-06	-2.556473275691378442e-04	1.876449171863982766e-03
-1.567999955653931465e-06	-2.564108959055656561e-04	1.878479211366659808e-03
-1.565999955710495328e-06	-2.578706589016775729e-04	1.879260307484668154e-03
-1.563999955767059191e-06	-2.592181324365503575e-04	1.883140068976537100e-03
-1.561999955823623054e-06	-2.611270532776201040e-04	1.885408962715086996e-03
-1.559999955880186917e-06	-2.585743395254445107e-04	1.889621769386808352e-03
-1.557999955936750780e-06	-2.575936782306204541e-04	1.890712429483765297e-03
-1.555999955993314643e-06	-2.573092115954807736e-04	1.894362444051953106e-03
-1.553999956049878506e-06	-2.539405277582984055e-04	1.894872257733363216e-03
-1.551999956106442369e-06	-2.520016630608985200e-04	1.893283198928303896e-03
-1.549999956163006232e-06	-2.536111453386633539e-04	1.892452911550922181e-03
-1.547999956219570095e-06	-2.497184440156977004e-04	1.891125507823263920e-03
-1.545999956276133958e-06	-2.512530666526361029e-04	1.890658168484599675e-03
-1.543999956332697820e-06	-2.515749631081891347e-04	1.888412943771323148e-03
-1.541999956389261683e-06	-2.492992300270706601e-04	1.886483524790648217e-03
-1.539999956445825546e-06	-2.492093984580796471e-04	1.885037373919680372e-03
-1.537999956502389409e-06	-2.471956741198534928e-04	1.886709709356150944e-03
-1.535999956558953272e-06	-2.467764601312265067e-04	1.886742904239143261e-03
-1.533999956615517135e-06	-2.432355991201442949e-04	1.886620653052114866e-03
-1.531999956672080998e-06	-2.379505084778101606e-04	1.887704226863549896e-03
-1.529999956728644861e-06	-2.339679755858531959e-04	1.889782489953383427e-03
-1.527999956785208724e-06	-2.333690984592430725e-04	1.887873214678597580e-03
-1.525999956841772587e-06	-2.302100216163749293e-04	1.887553269049463845e-03
-1.523999956898336450e-06	-2.342973580054892233e-04	1.883956074780056712e-03
-1.521999956954900313e-06	-2.373067155667048017e-04	1.881542366795128495e-03
-1.519999957011464176e-06	-2.393578697253445511e-04	1.882053142091123224e-03
-1.517999957068028039e-06	-2.421351623999988968e-04	1.879117362925180820e-03
-1.515999957124591901e-06	-2.470309829100363194e-04	1.873852116331431320e-03
-1.513999957181155764e-06	-2.484308581934874163e-04	1.875046231935523309e-03
