# time	signal	sigma
-1.703999951807588786e-06	-2.129775753091374239e-04	1.870104039406880790e-03
-1.701999951864152649e-06	-2.071425367395761548e-04	1.867515762013156064e-03
-1.699999951920716512e-06	-2.073324344445029010e-04	1.862652912070780027e-03
-1.697999951977280375e-06	-2.042710532620505416e-04	1.862114375625876323e-03
-1.695999952033844238e-06	-2.029014879962167468e-04	1.853168517026694334e-03
-1.693999952090408101e-06	-2.001048127054802723e-04	1.851474059085709287e-03
-1.691999952146971964e-06	-2.005018715430539368e-04	1.847852866241916827e-03
-1.689999952203535827e-06	-1.941374211900609794e-04	1.847889196385027509e-03
-1.687999952260099690e-06	-1.890965002956467142e-04	1.843202988757396002e-03
-1.685999952316663553e-06	-1.827895947017225877e-04	1.843814202415412816e-03
-1.683999952373227416e-06	-1.824558350991246046e-04	1.844930693634100945e-03
-1.681999952429791279e-06	-1.808388273692958833e-04	1.846158576753463652e-03
-1.679999952486355141e-06	-1.783011034943687140e-04	1.845788752246184296e-03
-1.677999952542919004e-06	-1.811898503996149331e-04	1.849494384709253958e-03
-1.675999952599482867e-06	-1.859660654023124733e-04	1.852822025461283969e-03
-1.673999952656046730e-06	-1.881930475782689534e-04	1.859807031957744824e-03
-1.671999952712610593e-06	-1.918701576827549192e-04	1.861021955418315672e-03
-1.669999952769174456e-06	-1.964967563118746429e-04	1.867367252538426354e-03
-1.667999952825738319e-06	-2.029302603757502678e-04	1.871131585955368047e-03
-1.665999952882302182e-06	-2.072921531131533478e-04	1.876430838793739439e-03
-1.663999952938866045e-06	-2.142780868640877109e-04	1.874266350399425704e-03
-1.661999952995429908e-06	-2.182371662880111703e-04	1.875096465080221221e-03
-1.659999953051993771e-06	-2.268918980519367499e-04	1.872136920112617547e-03
-1.657999953108557634e-06	-2.316796220064488857e-04	1.865982310775450917e-03
-1.655999953165121497e-06	-2.359206707498084292e-04	1.862699522614969742e-03
-1.653999953221685359e-06	-2.401617194931682708e-04	1.860002048303236767e-03
-1.651999953278249222e-06	-2.428950955489291995e-04	1.857873800449735694e-03
-1.649999953334813085e-06	-2.407774484152027717e-04	1.856872682260589684e-03
-1.647999953391376948e-06	-2.392697757276041298e-04	1.853188590526509173e-03
-1.645999953447940811e-06	-2.380325634076281148e-04	1.857524196651402565e-03
-1.643999953504504674e-06	-2.364903638645882340e-04	1.856972236444402605e-03
-1.641999953561068537e-06	-2.317314122896107576e-04	1.859583815262410905e-03
-1.639999953617632400e-06	-2.310351207048801591e-04	1.859311981319196469e-03
-1.637999953674196263e-06	-2.296885733426737395e-04	1.861471821354880336e-03
-1.635999953730760126e-06	-2.311444557471107534e-04	1.861288577114357610e-03
-1.633999953787323989e-06	-2.284398520708840776e-04	1.862539727632301929e-03
-1.631999953843887852e-06	-2.281981640827959203e-04	1.860085267486207916e-03
-1.629999953900451715e-06	-2.295504659209092176e-04	1.860130238228779355e-03
-1.627999953957015578e-06	-2.335037908689260161e-04	1.860952241250214819e-03
-1.625999954013579440e-06	-2.328938164227981218e-04	1.857917470574271552e-03
-1.623999954070143303e-06	-2.376412590459620869e-04	1.854338246077404844e-03
-1.621999954126707166e-06	-2.371751464975058903e-04	1.853087085067337079e-03
-1.619999954183271029e-06	-2.418592898856944721e-04	1.849726157340675749e-03
-1.617999954239834892e-06	-2.449091621163328051e-04	1.850435359000604301e-03
-1.615999954296398755e-06	-2.457205432192007943e-04	1.850275015021542787e-03
-1.613999954352962618e-06	-2.467678578342504697e-04	1.852485940330367243e-03
-1.611999954409526481e-06	-2.478151724493000366e-04	1.851594485407312028e-03
-1.609999954466090344e-06	-2.447653002186612700e-04	1.856026286891552602e-03
-1.607999954522654207e-06	-2.475734844612114999e-04	1.858667301779043423e-03
-1.605999954579218070e-06	-2.446214383209895180e-04	1.858734363409404473e-03
-1.603999954635781933e-06	-2.437525124590530232e-04	1.856990289080162355e-03
-1.601999954692345796e-06	-2.385447117633401188e-04	1.858583111417871263e-03
-1.599999954748909659e-06	-2.378426657027025884e-04	1.858622946788569298e-03
-1.597999954805473521e-06	-2.317199033377977883e-04	1.859736178768142071e-03
-1.595999954862037384e-06	-2.302640209333609912e-04	1.859856916551800394e-03
-1.593999954918601247e-06	-2.254129977438734450e-04	1.863614305513383021e-03
-1.591999954975165110e-06	-2.212467571873032569e-04	1.867245906202688859e-03
-1.589999955031728973e-06	-2.193247622344103175e-04	1.875354477749130054e-03
-1.587999955088292836e-06	-2.206655551207100492e-04	1.876540578350114220e-03
-1.585999955144856699e-06	-2.193420256621311944e-04	1.880727733204167092e-03
-1.583999955201420562e-06	-2.214884451753921732e-04	1.880545217033989481e-03
-1.581999955257984425e-06	-2.217358876393874792e-04	1.883994575219544035e-03
-1.579999955314548288e-06	-2.264890847384581863e-04	1.882911441746428849e-03
-1.577999955371112151e-06	-2.313285989761311911e-04	1.883740214200305997e-03
-1.575999955427676014e-06	-2.371636375456929210e-04	1.883447604762350123e-03
-1.573999955484239877e-06	-2.382742513957179526e-04	1.883880674202700065e-03
-1.571999955540803739e-06	-2.456457350324123333e-04	1.881022298785321777e-03
-1.569999955597367602e-06	-2.511470139993757277e-04	1.881248683473002231e-03
-1.567999955653931465e-06	-2.559577558575154826e-04	1.878120460296737407e-03
-1.565999955710495328e-06	-2.593644055943797972e-04	1.876601434077968542e-03
-1.563999955767059191e-06	-2.631623596929110343e-04	1.872407065793625517e-03
-1.561999955823623054e-06	-2.604922828721254347e-04	1.868977774647995671e-03
-1.559999955880186917e-06	-2.563893415505303589e-04	1.863845838155451769e-03
-1.557999955936750780e-06	-2.493746354200613094e-04	1.861813430201599527e-03
-1.555999955993314643e-06	-2.503931776555765694e-04	1.857078843920960745e-03
-1.553999956049878506e-06	-2.474583949430751934e-04	1.854054934857786831e-03
-1.551999956106442369e-06	-2.441380623448140437e-04	1.852629674757518257e-03
-1.549999956163006232e-06	-2.405357604271161865e-04	1.853378728793115193e-03
-1.547999956219570095e-06	-2.399948396918710682e-04	1.849538541688570481e-03
-1.545999956276133958e-06	-2.355408753399572679e-04	1.851201055476390861e-03
-1.543999956332697820e-06	-2.355005940086093139e-04	1.850168634371129970e-03
-1.541999956389261683e-06	-2.324334583502499685e-04	1.847117096696001800e-03
-1.539999956445825546e-06	-2.293778316437044054e-04	1.846148720099676215e-03
-1.537999956502389409e-06	-2.275191359257869577e-04	1.846127232934960090e-03
-1.535999956558953272e-06	-2.282614633177726046e-04	1.842399825920292868e-03
-1.533999956615517135e-06	-2.280025119019638685e-04	1.839614139380571370e-03
-1.531999956672080998e-06	-2.283305170286552993e-04	1.838673542582983621e-03
-1.529999956728644861e-06	-2.282211819864250844e-04	1.839066658684505255e-03
-1.527999956785208724e-06	-2.306783431986565627e-04	1.839469306422351728e-03
-1.525999956841772587e-06	-2.312422818375291917e-04	1.842518812860189335e-03
-1.523999956898336450e-06	-2.340792384596138641e-04	1.843085847527887663e-03
-1.521999956954900313e-06	-2.318349928559362903e-04	1.843690270173298489e-03
-1.519999957011464176e-06	-2.320248905608623317e-04	1.846794538305921666e-03
-1.517999957068028039e-06	-2.273925374558352424e-04	1.852270823631945243e-03
-1.515999957124591901e-06	-2.269321793832859778e-04	1.855495499743886655e-03
-1.513999957181155764e-06	-2.258848647682361397e-04	1.861559294743346743e-03
-1.511999957237719627e-06	-2.264200310275747328e-04	1.867850999171192508e-03
-1.509999957294283490e-06	-2.219430487720332049e-04	1.875315558743915079e-03
-1.507999957350847353e-06	-2.241988033275245070e-04	1.877841027081217579e-03
-1.505999957407411216e-06	-2.215229720308319484e-04	1.883614881193653671e-03
-1.503999957463975079e-06	-2.215114630790183828e-04	1.886082785139480203e-03
-1.501999957520538942e-06	-2.176041739382572290e-04	1.890525157503198089e-03
-1.499999957577102805e-06	-2.153426649068594829e-04	1.891458889863215174e-03
-1.497999957633666668e-06	-2.099507209821267913e-04	1.892090772097847163e-03
-1.495999957690230531e-06	-2.055715648170020483e-04	1.891646947971278598e-03
-1.493999957746794394e-06	-2.037071146231776415e-04	1.892679904149624287e-03
-1.491999957803358257e-06	-2.017045570075886045e-04	1.888940406774077506e-03
-1.489999957859922119e-06	-2.005076260189605976e-04	1.891276695035373984e-03
-1.487999957916485982e-06	-2.014686234954071622e-04	1.887075753201315764e-03
-1.485999957973049845e-06	-2.060204139377376661e-04	1.888407009485740902e-03
-1.483999958029613708e-06	-2.117633808927895430e-04	1.887862218519089893e-03
-1.481999958086177571e-06	-2.121834576339907453e-04	1.888364250325550017e-03
-1.479999958142741434e-06	-2.146578822739428566e-04	1.888141351493954033e-03
-1.477999958199305297e-06	-2.140248899241878311e-04	1.889176543548823362e-03
-1.475999958255869160e-06	-2.163899795219097004e-04	1.892143644140806659e-03
-1.473999958312433023e-06	-2.178746343058809943e-04	1.894898898030119563e-03
-1.471999958368996886e-06	-2.197448389756123601e-04	1.897319164279329898e-03
-1.469999958425560749e-06	-2.217013607839463216e-04	1.899548980085503892e-03
-1.467999958482124612e-06	-2.268055809133354009e-04	1.902566646308508297e-03
-1.465999958538688475e-06	-2.249583941472315730e-04	1.905655626874967106e-03
-1.463999958595252338e-06	-2.275651717330418706e-04	1.907158421582530981e-03
-1.461999958651816200e-06	-2.310351207048819209e-04	1.906167695068430390e-03
-1.459999958708380063e-06	-2.316220772473821690e-04	1.905942546185869415e-03
-1.457999958764943926e-06	-2.280888290405668167e-04	1.902257378751024764e-03
-1.455999958821507789e-06	-2.276342254439244026e-04	1.899608090575048008e-03
-1.453999958878071652e-06	-2.249181128158839172e-04	1.895931423985095518e-03
-1.451999958934635515e-06	-2.242793659902218243e-04	1.895590731209122930e-03
-1.449999958991199378e-06	-2.242851204661287020e-04	1.894024740796051032e-03
-1.447999959047763241e-06	-2.209993147233083033e-04	1.893327272973900849e-03
-1.445999959104327104e-06	-2.213676011813478235e-04	1.891706319053264871e-03
-1.443999959160890967e-06	-2.219890845792896357e-04	1.889924857007778403e-03
-1.441999959217454830e-06	-2.213503377536277326e-04	1.886641837893069046e-03
-1.439999959274018693e-06	-2.215862712658097169e-04	1.887784961264156588e-03
-1.437999959330582556e-06	-2.220293659106384028e-04	1.882940498089125765e-03
-1.435999959387146419e-06	-2.228407470135064462e-04	1.881651913261231856e-03
-1.433999959443710281e-06	-2.231457342365703392e-04	1.879139554549264087e-03
-1.431999959500274144e-06	-2.225587776940699555e-04	1.879452442815894185e-03
-1.429999959556838007e-06	-2.235082662187024395e-04	1.877139063570282609e-03
-1.427999959613401870e-06	-2.236636370681878113e-04	1.881538817621743404e-03
-1.425999959669965733e-06	-2.207230998797794221e-04	1.878533619143212549e-03
-1.423999959726529596e-06	-2.222422815191913857e-04	1.877809087846513516e-03
-1.421999959783093459e-06	-2.240319235262264641e-04	1.876531295387343784e-03
-1.419999959839657322e-06	-2.245728442614716095e-04	1.878992365727618014e-03
-1.417999959896221185e-06	-2.234104401282844350e-04	1.875491065532633971e-03
-1.415999959952785048e-06	-2.219948390551949955e-04	1.875708150308342398e-03
-1.413999960009348911e-06	-2.202397239036007223e-04	1.875728563661870551e-03
-1.411999960065912774e-06	-2.177250179323001692e-04	1.876765517019716176e-03
-1.409999960122476637e-06	-2.148017441716125486e-04	1.876771329042741139e-03
-1.407999960179040499e-06	-2.140018720205583418e-04	1.877284778677951443e-03
-1.405999960235604362e-06	-2.128106955078372668e-04	1.875660875144181646e-03
-1.403999960292168225e-06	-2.160849922988446420e-04	1.874885130153764899e-03
-1.401999960348732088e-06	-2.181508491494094960e-04	1.875641562468396886e-03
-1.399999960405295951e-06	-2.198714374455623406e-04	1.877162458427362622e-03
-1.397999960461859814e-06	-2.241585219961767970e-04	1.876369673047616682e-03
-1.395999960518423677e-06	-2.267595451060800814e-04	1.878442377796153868e-03
-1.393999960574987540e-06	-2.278068597211298110e-04	1.878118961576903624e-03
-1.391999960631551403e-06	-2.296482920113270595e-04	1.877188937277704571e-03
-1.389999960688115266e-06	-2.309488035662787017e-04	1.876353114983364935e-03
-1.387999960744679129e-06	-2.341943279777511735e-04	1.878703360768288737e-03
-1.385999960801242992e-06	-2.376872948532190327e-04	1.876634900086782522e-03
-1.383999960857806855e-06	-2.444660674715065044e-04	1.874292263622810055e-03
-1.381999960914370718e-06	-2.480050701542288157e-04	1.869946944979966608e-03
-1.379999960970934580e-06	-2.546687532543791678e-04	1.869389654259433469e-03
-1.377999961027498443e-06	-2.564008505023455237e-04	1.866032584931019960e-03
-1.375999961084062306e-06	-2.589155564736457787e-04	1.867438887888675904e-03
-1.373999961140626169e-06	-2.634155566328145732e-04	1.869381235454643450e-03
-1.371999961197190032e-06	-2.643190093501923883e-04	1.871260788771800286e-03
-1.369999961253753895e-06	-2.643707996333541517e-04	1.873908378632581969e-03
-1.367999961310317758e-06	-2.641636385007069352e-04	1.879034953157519838e-03
-1.365999961366881621e-06	-2.640600579343830830e-04	1.879780020351184879e-03
-1.363999961423445484e-06	-2.652915157784521932e-04	1.882443791057151344e-03
-1.361999961480009347e-06	-2.633407484460247028e-04	1.883601894307296775e-03
-1.359999961536573210e-06	-2.654066052965893671e-04	1.881816296500181092e-03
-1.357999961593137073e-06	-2.659762984113687653e-04	1.879209974866847144e-03
-1.355999961649700936e-06	-2.676105695689185533e-04	1.880251161303020521e-03
-1.353999961706264799e-06	-2.657403648991870791e-04	1.877021125343486443e-03
-1.351999961762828661e-06	-2.661834595440157108e-04	1.879018856898150838e-03
-1.349999961819392524e-06	-2.669315414119082354e-04	1.878619345034852461e-03
-1.347999961875956387e-06	-2.705511067573266714e-04	1.880961744195256639e-03
-1.345999961932520250e-06	-2.732442014817394022e-04	1.886283967718190187e-03
-1.343999961989084113e-06	-2.736988050783817892e-04	1.891308568431771236e-03
-1.341999962045647976e-06	-2.720702883967387976e-04	1.894871566958819314e-03
-1.339999962102211839e-06	-2.743950966631125503e-04	1.895469474513770394e-03
-1.337999962158775702e-06	-2.720300070653908437e-04	1.896053806642994562e-03
-1.335999962215339565e-06	-2.732096746262981362e-04	1.895195024436416775e-03
-1.333999962271903428e-06	-2.713682423361010775e-04	1.896132801930801087e-03
-1.331999962328467291e-06	-2.684277051476930136e-04	1.896237563719308048e-03
-1.329999962385031154e-06	-2.662927945862459257e-04	1.899207371406902390e-03
-1.327999962441595017e-06	-2.647621039950197189e-04	1.900770774797003659e-03
-1.325999962498158879e-06	-2.602045590767821477e-04	1.907728978186916044e-03
-1.323999962554722742e-06	-2.582537917443547115e-04	1.909305997497915677e-03
-1.321999962611286605e-06	-2.589558378049923774e-04	1.909201453967046807e-03
-1.319999962667850468e-06	-2.574711830210210835e-04	1.909795560363406223e-03
-1.317999962724414331e-06	-2.563433057432753918e-04	1.911832304226311488e-03
-1.315999962780978194e-06	-2.596924107210711466e-04	1.908890466835655528e-03
-1.313999962837542057e-06	-2.587889580036931690e-04	1.906945764887565129e-03
-1.311999962894105920e-06	-2.591342265581050158e-04	1.903785832854406820e-03
-1.309999962950669783e-06	-2.596176025342815472e-04	1.902009696911711794e-03
-1.307999963007233646e-06	-2.609583954205811434e-04	1.899289588688836362e-03
-1.305999963063797509e-06	-2.623222062105080876e-04	1.896723586457587036e-03
-1.303999963120361372e-06	-2.616201601498707469e-04	1.899717254183063688e-03
-1.301999963176925235e-06	-2.669257869360005175e-04	1.899709215273312274e-03
-1.299999963233489098e-06	-2.698375517448744370e-04	1.896474317988495984e-03
-1.297999963290052960e-06	-2.711150453961985144e-04	1.895821466343286911e-03
-1.295999963346616823e-06	-2.719034085954393182e-04	1.894613195887587254e-03
-1.293999963403180686e-06	-2.708733574081104113e-04	1.891308860382145485e-03
-1.291999963459744549e-06	-2.703784724801200161e-04	1.890960129992354678e-03
-1.289999963516308412e-06	-2.690376795938206368e-04	1.887784736870606623e-03
-1.287999963572872275e-06	-2.657864007064416126e-04	1.889330762578603825e-03
-1.285999963629436138e-06	-2.627192650480824569e-04	1.889884494616213750e-03
-1.283999963686000001e-06	-2.629264261807298902e-04	1.891592484602045224e-03
-1.281999963742563864e-06	-2.563548146950898519e-04	1.890424544994409551e-03
-1.279999963799127727e-06	-2.565101855445751423e-04	1.892189844523161323e-03
-1.277999963855691590e-06	-2.517282160659699113e-04	1.890348979845027193e-03
-1.275999963912255453e-06	-2.502550702338123727e-04	1.889315508803973047e-03
-1.273999963968819316e-06	-2.455536634179031038e-04	1.890185894121029992e-03
-1.271999964025383179e-06	-2.436949676999854120e-04	1.888607091561385039e-03
-1.269999964081947041e-06	-2.459737401591040079e-04	1.886871560418081333e-03
-1.267999964138510904e-06	-2.480683693892030877e-04	1.886083527823957488e-03
