# time	signal	sigma
-1.923999945585563864e-06	2.169892329511772340e-05	1.871365097688283512e-03
-1.921999945642127727e-06	1.939718457096665529e-05	1.866519636130844258e-03
-1.919999945698691590e-06	2.220369055918621328e-05	1.861908809044368618e-03
-1.917999945755255453e-06	2.363049935895272292e-05	1.858173467053488188e-03
-1.915999945811819316e-06	2.751384217718452264e-05	1.857325433039599570e-03
-1.913999945868383179e-06	2.633605189435853414e-05	1.857816546792951176e-03
-1.911999945924947042e-06	2.773593977337452158e-05	1.861780197940445664e-03
-1.909999945981510905e-06	2.671294478486302610e-05	1.866884591471307557e-03
-1.907999946038074768e-06	2.688793076973986190e-05	1.869526181126726725e-03
-1.905999946094638631e-06	2.176622559699398825e-05	1.870682300452217390e-03
-1.903999946151202494e-06	2.293055541944494604e-05	1.875609861307992029e-03
-1.901999946207766357e-06	1.951159848415540566e-05	1.873886668314642297e-03
-1.899999946264330219e-06	1.416779571521909939e-05	1.876528822322682307e-03
-1.897999946320894082e-06	8.413448904840683737e-06	1.876091756311319431e-03
-1.895999946377457945e-06	3.439808796221476049e-06	1.880823583620417835e-03
-1.893999946434021808e-06	-3.350993463043872370e-06	1.879452241590244543e-03
-1.891999946490585671e-06	-8.075615054723019699e-06	1.883831685471820672e-03
-1.889999946547149534e-06	-1.654897486088257545e-05	1.882266678829475981e-03
-1.887999946603713397e-06	-1.717488626832718197e-05	1.884731330575485555e-03
-1.885999946660277260e-06	-2.529154387454510353e-05	1.883315488266157529e-03
-1.883999946716841123e-06	-2.762020351944658543e-05	1.885200754035842950e-03
-1.881999946773404986e-06	-2.959889119459428730e-05	1.882346939109734874e-03
-1.879999946829968849e-06	-3.241212741300164525e-05	1.877367022219799796e-03
-1.877999946886532712e-06	-3.022480260203900225e-05	1.875426007845083657e-03
-1.875999946943096575e-06	-2.943063543990506173e-05	1.871177474980696177e-03
-1.873999946999660438e-06	-2.949793774178089290e-05	1.867020766889513099e-03
-1.871999947056224300e-06	-2.513001835004321713e-05	1.865673542296864083e-03
-1.869999947112788163e-06	-2.291577261833045850e-05	1.867245082607231401e-03
-1.867999947169352026e-06	-1.905935072084882862e-05	1.866745044765334835e-03
-1.865999947225915889e-06	-1.835267655115365836e-05	1.867713104590914717e-03
-1.863999947282479752e-06	-1.546540780068296744e-05	1.869922414965611776e-03
-1.861999947339043615e-06	-1.506159398942835985e-05	1.877948888077431849e-03
-1.859999947395607478e-06	-1.566731470631013571e-05	1.878299137963731092e-03
-1.857999947452171341e-06	-1.640090979675607212e-05	1.881373371948945805e-03
-1.855999947508735204e-06	-1.580864954024935407e-05	1.882687554969202396e-03
-1.853999947565299067e-06	-1.808346734365022523e-05	1.883551667655028287e-03
-1.851999947621862930e-06	-1.746428616639306630e-05	1.883967528399207482e-03
-1.849999947678426793e-06	-1.966507143773076711e-05	1.884462764463832674e-03
-1.847999947734990656e-06	-2.248503788632562686e-05	1.883116848494438122e-03
-1.845999947791554519e-06	-2.640876208568319634e-05	1.881715834716098058e-03
-1.843999947848118381e-06	-3.165834163199342027e-05	1.885530898720341048e-03
-1.841999947904682244e-06	-3.371106183920456354e-05	1.886291670248960509e-03
-1.839999947961246107e-06	-3.620124700860809447e-05	1.886299371521201309e-03
-1.837999948017809970e-06	-3.565609836341432273e-05	1.887968131234021548e-03
-1.835999948074373833e-06	-3.571667043510248947e-05	1.883400172774950731e-03
-1.833999948130937696e-06	-3.623489815954614559e-05	1.878380350500371155e-03
-1.831999948187501559e-06	-3.488212189184310445e-05	1.875546599611784991e-03
-1.829999948244065422e-06	-2.996905385491181956e-05	1.870263449930599986e-03
-1.827999948300629285e-06	-2.393203737665510270e-05	1.868333500754219573e-03
-1.825999948357193148e-06	-1.862861598884502697e-05	1.866014486892705665e-03
-1.823999948413757011e-06	-1.473854294042556282e-05	1.869443797469951766e-03
-1.821999948470320874e-06	-1.381650140472773279e-05	1.870673429801809591e-03
-1.819999948526884737e-06	-1.259159951058896063e-05	1.874633512796421760e-03
-1.817999948583448599e-06	-1.243007398608712843e-05	1.879801137034106890e-03
-1.815999948640012462e-06	-1.525004043468193397e-05	1.886136485774230365e-03
-1.813999948696576325e-06	-1.729603041170541282e-05	1.891972736221809439e-03
-1.811999948753140188e-06	-1.650859347975886567e-05	1.895787692028322140e-03
-1.809999948809704051e-06	-2.033809445649027150e-05	1.894598440079741470e-03
-1.807999948866267914e-06	-2.408683267097073413e-05	1.893721438444518441e-03
-1.805999948922831777e-06	-2.569535768580160848e-05	1.893333958053372611e-03
-1.803999948979395640e-06	-2.840091022120752812e-05	1.893209605798016650e-03
-1.801999949035959503e-06	-2.852205436458413266e-05	1.890303379677832222e-03
-1.799999949092523366e-06	-2.963254234553439840e-05	1.888832921364250314e-03
-1.797999949149087229e-06	-2.757309190813575332e-05	1.886314987322974509e-03
-1.795999949205651092e-06	-2.591745528199193268e-05	1.886110954729080386e-03
-1.793999949262214955e-06	-2.230332167126291556e-05	1.881088015847215628e-03
-1.791999949318778818e-06	-2.110534069787387956e-05	1.883295106872294759e-03
-1.789999949375342680e-06	-1.507505444980450186e-05	1.887329910718981872e-03
-1.787999949431906543e-06	-1.499429168755339603e-05	1.886923786226647574e-03
-1.785999949488470406e-06	-1.088885127313110948e-05	1.885796405904909207e-03
-1.783999949545034269e-06	-8.789019454606803068e-06	1.884887744398734948e-03
-1.781999949601598132e-06	-7.416052496341229419e-06	1.888354658882006754e-03
-1.779999949658161995e-06	-4.219193157242121656e-06	1.886875759539798558e-03
-1.777999949714725858e-06	-1.015603587955349460e-06	1.886697278458727544e-03
-1.775999949771289721e-06	1.144800302257042383e-06	1.889700695002830477e-03
-1.773999949827853584e-06	4.375310792294038629e-06	1.890208196877259713e-03
-1.771999949884417447e-06	7.875030489833817482e-06	1.892680326106139805e-03
-1.769999949940981310e-06	1.095074568555640202e-05	1.894516510833062651e-03
-1.767999949997545173e-06	1.214199642875774649e-05	1.898899090810324871e-03
-1.765999950054109036e-06	9.544127576353292255e-06	1.898714492682431008e-03
-1.763999950110672899e-06	9.281648599037821716e-06	1.898492485455837092e-03
-1.761999950167236761e-06	6.481872841005765530e-06	1.896283956069642418e-03
-1.759999950223800624e-06	2.309130124707620699e-06	1.898075026994085722e-03
-1.757999950280364487e-06	3.102517589971694710e-07	1.897136338293002340e-03
-1.755999950336928350e-06	-2.987561032915522427e-06	1.894820068052922857e-03
-1.753999950393492213e-06	-5.154695153315497387e-06	1.890588443413769582e-03
-1.751999950450056076e-06	-1.078789782031728140e-05	1.890609458185970194e-03
-1.749999950506619939e-06	-1.149457199001304797e-05	1.888436900169350582e-03
-1.747999950563183802e-06	-1.500102191774062678e-05	1.886115716125050593e-03
-1.745999950619747665e-06	-1.706047235513943449e-05	1.882553168509810406e-03
-1.743999950676311528e-06	-2.302345630133281838e-05	1.883219796577375888e-03
-1.741999950732875391e-06	-2.307729814283321227e-05	1.879044348078938572e-03
-1.739999950789439254e-06	-2.659047830074856393e-05	1.876644648115547136e-03
-1.737999950846003117e-06	-2.667797129318717157e-05	1.875603465804930210e-03
-1.735999950902566979e-06	-3.119395574905145909e-05	1.872996892804014782e-03
-1.733999950959130842e-06	-2.956524004365807933e-05	1.871798614464371350e-03
-1.731999951015694705e-06	-3.092474654154824280e-05	1.873192803233253217e-03
-1.729999951072258568e-06	-2.968638418703414177e-05	1.875277962835522096e-03
-1.727999951128822431e-06	-2.657701784037345191e-05	1.876279130080436017e-03
-1.725999951185386294e-06	-2.562805538392496415e-05	1.876400291643587608e-03
-1.723999951241950157e-06	-2.463871154635124874e-05	1.875913908753490964e-03
-1.721999951298514020e-06	-2.354168402577614923e-05	1.873049567358407545e-03
-1.719999951355077883e-06	-2.450410694259964059e-05	1.871363195412343227e-03
-1.717999951411641746e-06	-2.274078663345432743e-05	1.869404723510804727e-03
-1.715999951468205609e-06	-2.145531266762706326e-05	1.868017349024748150e-03
-1.713999951524769472e-06	-1.975256443017018790e-05	1.868371549722629144e-03
-1.711999951581333335e-06	-1.852093230584337183e-05	1.866279837913940908e-03
-1.709999951637897198e-06	-1.844689977378009306e-05	1.862404585812626502e-03
-1.707999951694461060e-06	-1.999485271692280066e-05	1.861490154859254259e-03
-1.705999951751024923e-06	-2.083613149036990433e-05	1.859367644616006197e-03
-1.703999951807588786e-06	-2.014291778104941241e-05	1.853210554512430865e-03
-1.701999951864152649e-06	-2.105822908655984906e-05	1.854807882465914345e-03
-1.699999951920716512e-06	-2.180528463738084328e-05	1.850299525692894942e-03
-1.697999951977280375e-06	-2.488099983310353624e-05	1.848457538573054608e-03
-1.695999952033844238e-06	-2.420797681434576657e-05	1.845356184167724293e-03
-1.693999952090408101e-06	-2.352149333521321014e-05	1.843473496499118064e-03
-1.691999952146971964e-06	-2.591072505180296720e-05	1.841293441473230725e-03
-1.689999952203535827e-06	-2.670489221393712457e-05	1.843587116049572776e-03
-1.687999952260099690e-06	-2.346765149371270783e-05	1.844616846083223976e-03
-1.685999952316663553e-06	-2.252541926745177609e-05	1.844517806299393733e-03
-1.683999952373227416e-06	-1.956411798491791481e-05	1.846731697507620782e-03
-1.681999952429791279e-06	-2.029771307536385122e-05	1.849089895832867463e-03
-1.679999952486355141e-06	-2.581650182917685776e-05	1.847939995128785630e-03
-1.677999952542919004e-06	-2.873742173058532875e-05	1.846394914755897666e-03
-1.675999952599482867e-06	-3.540707984647393711e-05	1.850827215147818382e-03
-1.673999952656046730e-06	-3.844914389125890421e-05	1.849101993214451135e-03
-1.671999952712610593e-06	-4.246036108305475607e-05	1.850276420602527073e-03
-1.669999952769174456e-06	-4.886080999144074444e-05	1.848253676410417049e-03
-1.667999952825738319e-06	-4.947999116869779496e-05	1.850934217895628666e-03
-1.665999952882302182e-06	-5.081930697602577828e-05	1.853653614941413140e-03
-1.663999952938866045e-06	-5.374022687743424927e-05	1.855509384373805548e-03
-1.661999952995429908e-06	-4.955402370076134478e-05	1.853757280531790003e-03
-1.659999953051993771e-06	-4.869255423675157308e-05	1.855785145430926403e-03
-1.657999953108557634e-06	-4.674078748235447472e-05	1.857083008934188066e-03
-1.655999953165121497e-06	-4.334875146781556497e-05	1.858062018482950798e-03
-1.653999953221685359e-06	-3.581762388791729333e-05	1.853493932442914442e-03
-1.651999953278249222e-06	-3.222368096775143215e-05	1.850672864967354289e-03
-1.649999953334813085e-06	-2.535211594623484237e-05	1.847538672594184906e-03
-1.647999953391376948e-06	-1.767965353239718974e-05	1.847132879178731797e-03
-1.645999953447940811e-06	-1.068694436750399542e-05	1.844565898709369777e-03
-1.643999953504504674e-06	-2.913528500852460498e-06	1.842438178166149647e-03
-1.641999953561068537e-06	1.205372373944856761e-06	1.845586076026494533e-03
-1.639999953617632400e-06	6.468412380630084299e-06	1.842957669194773265e-03
-1.637999953674196263e-06	7.747156116269629826e-06	1.842660780162524948e-03
-1.635999953730760126e-06	7.262579542763943508e-06	1.839905867980601859e-03
-1.633999953787323989e-06	4.987761739362909716e-06	1.837640223721716259e-03
-1.631999953843887852e-06	4.227245728166803464e-06	1.838787898172297101e-03
-1.629999953900451715e-06	-1.224240723770615843e-06	1.835736874657941482e-03
-1.627999953957015578e-06	-4.986439398626380231e-06	1.834562334944059769e-03
-1.625999954013579440e-06	-7.133382828463578733e-06	1.834121449388537639e-03
-1.623999954070143303e-06	-9.556265695991386904e-06	1.832278826509704979e-03
-1.621999954126707166e-06	-8.829400835733006506e-06	1.834247564758347514e-03
-1.619999954183271029e-06	-1.239642283514886048e-05	1.837731309606056070e-03
-1.617999954239834892e-06	-1.166955797489042587e-05	1.840479457994566434e-03
-1.615999954296398755e-06	-9.960079507245831864e-06	1.844866983115554153e-03
-1.613999954352962618e-06	-7.772754696283161761e-06	1.851347439754374340e-03
-1.611999954409526481e-06	-3.768267734674649082e-06	1.859508378097077686e-03
-1.609999954466090344e-06	3.035215288095592483e-07	1.867150065500258792e-03
-1.607999954522654207e-06	1.555344343698826515e-06	1.872962387337306911e-03
-1.605999954579218070e-06	4.906998977112264669e-06	1.877073878983186520e-03
-1.603999954635781933e-06	4.617599079046651395e-06	1.880272846769949621e-03
-1.601999954692345796e-06	6.266505475003051554e-06	1.877749809633680799e-03
-1.599999954748909659e-06	1.074883877992942349e-05	1.878301912748532761e-03
-1.597999954805473521e-06	9.846987934794017554e-06	1.875451752290558825e-03
-1.595999954862037384e-06	1.206796389669457614e-05	1.875778585506959360e-03
-1.593999954918601247e-06	1.392550742846605295e-05	1.870928732089060598e-03
-1.591999954975165110e-06	2.017789127272464353e-05	1.869213256753558079e-03
-1.589999955031728973e-06	2.350262498538739685e-05	1.865894337716366693e-03
-1.587999955088292836e-06	2.571687071710012837e-05	1.864755557692132117e-03
-1.585999955144856699e-06	2.901468350901271185e-05	1.859506383497646102e-03
-1.583999955201420562e-06	3.280380310461891713e-05	1.855056998168950165e-03
-1.581999955257984425e-06	3.289129609705730792e-05	1.851666648069649670e-03
-1.579999955314548288e-06	3.511900228914523279e-05	1.848764293560767194e-03
-1.577999955371112151e-06	3.132315246335187807e-05	1.843791651620323895e-03
-1.575999955427676014e-06	3.129623154260149139e-05	1.845327230313600344e-03
-1.573999955484239877e-06	2.610722406797965104e-05	1.842623963536199659e-03
-1.571999955540803739e-06	2.390643879664213997e-05	1.843992136169665414e-03
-1.569999955597367602e-06	1.916162651440024328e-05	1.848388785758340409e-03
-1.567999955653931465e-06	1.676566456762274048e-05	1.851618053031279642e-03
-1.565999955710495328e-06	8.992248700970880294e-06	1.852799284245205741e-03
-1.563999955767059191e-06	5.849231203372356157e-06	1.856153475741765136e-03
-1.561999955823623054e-06	4.717772834975650972e-07	1.858595346645564679e-03
-1.559999955880186917e-06	4.381261325601916098e-07	1.858841395313806611e-03
-1.557999955936750780e-06	8.755910947523353176e-07	1.862208718361483325e-03
-1.555999955993314643e-06	1.710139638011774548e-06	1.863623730246059601e-03
-1.553999956049878506e-06	1.198642143755782865e-06	1.867592661656742150e-03
-1.551999956106442369e-06	4.947380358237031539e-06	1.870167442446119292e-03
-1.549999956163006232e-06	6.004026497686659443e-06	1.874407019383997255e-03
-1.547999956219570095e-06	9.422983432976172720e-06	1.876466042261565369e-03
-1.545999956276133958e-06	1.038540634979955566e-05	1.877908350172307781e-03
-1.543999956332697820e-06	1.498888379810247792e-05	1.876622131880910588e-03
-1.541999956389261683e-06	1.552057198292111054e-05	1.879411375215982736e-03
-1.539999956445825546e-06	1.593111602436338256e-05	1.880816068604315586e-03
-1.537999956502389409e-06	1.630800891486757637e-05	1.884712593456303606e-03
-1.535999956558953272e-06	1.484754896416331377e-05	1.886126154435252035e-03
-1.533999956615517135e-06	1.576286026967377752e-05	1.888800513057225551e-03
-1.531999956672080998e-06	1.263330323245060935e-05	1.896371167657355875e-03
-1.529999956728644861e-06	1.360918660964929405e-05	1.896416354715945796e-03
-1.527999956785208724e-06	1.156319663262595073e-05	1.899116590047710733e-03
-1.525999956841772587e-06	1.091036430443114726e-05	1.896300238902752467e-03
-1.523999956898336450e-06	1.039886681017548084e-05	1.895151743561625983e-03
-1.521999956954900313e-06	1.249869862869919094e-05	1.893800094727822545e-03
-1.519999957011464176e-06	1.142186179868703052e-05	1.891578903156800094e-03
-1.517999957068028039e-06	1.420817709634405600e-05	1.884870121404290128e-03
-1.515999957124591901e-06	1.596476717530167762e-05	1.883072361195182879e-03
-1.513999957181155764e-06	1.643588328843208928e-05	1.883804552738538307e-03
-1.511999957237719627e-06	1.737811551469315655e-05	1.877474789111352503e-03
-1.509999957294283490e-06	1.352169361721174351e-05	1.877071796800558381e-03
-1.507999957350847353e-06	9.369141591476998557e-06	1.876661194987270858e-03
-1.505999957407411216e-06	8.898025478346803735e-06	1.874746709513073562e-03
-1.503999957463975079e-06	3.978227211227908624e-06	1.873475607486007125e-03
-1.501999957520538942e-06	1.198642143758574686e-06	1.875730126232536942e-03
-1.499999957577102805e-06	-3.633663130922065157e-06	1.878296642123317628e-03
-1.497999957633666668e-06	-6.729569017207317734e-06	1.878024298341605383e-03
-1.495999957690230531e-06	-6.144038990888101492e-06	1.882063001155993929e-03
-1.493999957746794394e-06	-8.270791730162550641e-06	1.887540130958060853e-03
-1.491999957803358257e-06	-1.286753894827794399e-05	1.891527869154932756e-03
-1.489999957859922119e-06	-1.514235675167919463e-05	1.891342554147013065e-03
-1.487999957916485982e-06	-1.776714652483422528e-05	1.892155291084283378e-03
-1.485999957973049845e-06	-2.256580064857673269e-05	1.890845354107853439e-03
-1.483999958029613708e-06	-2.637511093474547048e-05	1.888008661411369081e-03
-1.481999958086177571e-06	-2.690006888937657419e-05	1.885564306167643268e-03
-1.479999958142741434e-06	-3.002289569641243029e-05	1.885063706452109241e-03
-1.477999958199305297e-06	-2.961908188515755165e-05	1.884429411207146641e-03
-1.475999958255869160e-06	-3.241885764318968915e-05	1.883029832054421496e-03
-1.473999958312433023e-06	-3.424275002402333169e-05	1.884745228269997476e-03
-1.471999958368996886e-06	-3.397354081652000698e-05	1.883649525353338133e-03
-1.469999958425560749e-06	-3.617432608785803305e-05	1.881784599576264132e-03
-1.467999958482124612e-06	-3.479462889940449681e-05	1.880790981651320149e-03
-1.465999958538688475e-06	-3.301111789969635299e-05	1.875347810934147172e-03
-1.463999958595252338e-06	-2.859608689664567670e-05	1.872753319680807004e-03
-1.461999958651816200e-06	-2.413394428228194570e-05	1.868132692549600996e-03
-1.459999958708380063e-06	-2.164375911287852320e-05	1.861857184784838871e-03
-1.457999958764943926e-06	-1.825845332852716945e-05	1.857774077778331055e-03
-1.455999958821507789e-06	-1.067348390712779919e-05	1.852161576197153313e-03
-1.453999958878071652e-06	-6.722838787020086982e-06	1.849878452988882845e-03
-1.451999958934635515e-06	-5.087392851438798849e-06	1.849333793460860914e-03
-1.449999958991199378e-06	-7.800455313893169245e-07	1.847855602041951041e-03
-1.447999959047763241e-06	2.429494571223953913e-07	1.847459100820750917e-03
-1.445999959104327104e-06	-5.915990861371793648e-07	1.845896746251976745e-03
-1.443999959160890967e-06	4.919679740624557495e-07	1.842673320475603704e-03
-1.441999959217454830e-06	-2.556826300910094475e-06	1.838308253208451688e-03
-1.439999959274018693e-06	-8.499619556540837428e-06	1.838809808296468012e-03
-1.437999959330582556e-06	-1.588941230250073096e-05	1.833026155433548597e-03
-1.435999959387146419e-06	-2.487426960291641391e-05	1.834718935212473158e-03
-1.433999959443710281e-06	-3.218329958662501187e-05	1.838785090329161801e-03
-1.431999959500274144e-06	-3.641661437461113371e-05	1.843749666459182758e-03
-1.429999959556838007e-06	-3.865778102707444165e-05	1.852717856730521197e-03
-1.427999959613401870e-06	-4.055570593997136295e-05	1.860929268109512121e-03
-1.425999959669965733e-06	-4.337567238856627691e-05	1.868652131965892367e-03
-1.423999959726529596e-06	-4.352373745269294287e-05	1.876361138012662497e-03
-1.421999959783093459e-06	-4.211711934348923679e-05	1.877356824287163429e-03
-1.419999959839657322e-06	-3.951925049108437598e-05	1.875356942751258251e-03
-1.417999959896221185e-06	-3.504364741634537032e-05	1.869189097079621735e-03
-1.415999959952785048e-06	-3.082379308873387262e-05	1.860572494444785252e-03
-1.413999960009348911e-06	-2.066787573567997402e-05	1.850024850638787516e-03
-1.411999960065912774e-06	-1.618554243075341235e-05	1.840171148049723560e-03
-1.409999960122476637e-06	-8.398666103726819612e-06	1.834070065309871154e-03
-1.407999960179040499e-06	-2.496254229221629576e-06	1.832223777116810367e-03
-1.405999960235604362e-06	5.243510486492098180e-06	1.831858641807184015e-03
-1.403999960292168225e-06	1.165068962506534442e-05	1.835809249472082193e-03
-1.401999960348732088e-06	1.983464953315915136e-05	1.836519065704878386e-03
-1.399999960405295951e-06	2.709656790555393566e-05	1.844005936475554561e-03
-1.397999960461859814e-06	3.239325906317678063e-05	1.849892560956795454e-03
-1.395999960518423677e-06	3.513246274952045323e-05	1.855725419934014988e-03
-1.393999960574987540e-06	3.701692720204191015e-05	1.859680140998821616e-03
-1.391999960631551403e-06	4.044934459770618308e-05	1.866561099842587845e-03
-1.389999960688115266e-06	4.134446521265378906e-05	1.869353330050376382e-03
-1.387999960744679129e-06	4.123678152965251338e-05	1.871362100513737419e-03
-1.385999960801242992e-06	4.043588413733082711e-05	1.871694338144700960e-03
-1.383999960857806855e-06	3.915714040169136290e-05	1.877223692353503868e-03
-1.381999960914370718e-06	3.543532310796134116e-05	1.879385496606223284e-03
-1.379999960970934580e-06	3.674771799453910043e-05	1.885726715598381011e-03
-1.377999961027498443e-06	3.382006786294312764e-05	1.886748272691308711e-03
-1.375999961084062306e-06	3.215770100661158835e-05	1.888895146852014734e-03
-1.373999961140626169e-06	3.239325906317691616e-05	1.887071255508485611e-03
-1.371999961197190032e-06	3.219808238773765627e-05	1.886770148045814827e-03
-1.369999961253753895e-06	3.183464995760846607e-05	1.884414428118125640e-03
-1.367999961310317758e-06	3.349701681394011378e-05	1.884393879759316878e-03
-1.365999961366881621e-06	3.361816095731658279e-05	1.882095450781453259e-03
-1.363999961423445484e-06	3.542186264758723203e-05	1.884443612337493180e-03
-1.361999961480009347e-06	3.639774602478567278e-05	1.883966179826026622e-03
-1.359999961536573210e-06	3.701019697185524860e-05	1.882914327416508257e-03
-1.357999961593137073e-06	3.396813292707052544e-05	1.879391392785652532e-03
-1.355999961649700936e-06	3.108759440678733632e-05	1.879341402907958383e-03
-1.353999961706264799e-06	2.714367951686707170e-05	1.878631086266729184e-03
-1.351999961762828661e-06	2.470060595877654128e-05	1.876726725290273371e-03
-1.349999961819392524e-06	1.611956246961579117e-05	1.877695459043975763e-03
-1.347999961875956387e-06	1.299000543239240617e-05	1.875495433833635492e-03
-1.345999961932520250e-06	4.994491969550438623e-06	1.871857794420636037e-03
-1.343999961989084113e-06	1.353437438071116144e-06	1.869426100920388786e-03
-1.341999962045647976e-06	-3.606742210173250569e-06	1.869099862402128160e-03
-1.339999962102211839e-06	-3.478867836609279753e-06	1.866387374233317896e-03
-1.337999962158775702e-06	-6.615155104020058142e-06	1.866309995375481281e-03
-1.335999962215339565e-06	-5.753685640010367756e-06	1.867890037350833886e-03
-1.333999962271903428e-06	-5.316220677817844577e-06	1.869793400080127467e-03
-1.331999962328467291e-06	-6.648806254957919520e-06	1.867949995146034412e-03
-1.329999962385031154e-06	-5.275839296692264556e-06	1.871860436157369917e-03
-1.327999962441595017e-06	-2.967370342353098335e-06	1.866997389423570228e-03
-1.325999962498158879e-06	-3.532709678109483909e-06	1.863760917600669172e-03
-1.323999962554722742e-06	-2.388570546220787584e-06	1.860130569802230993e-03
-1.321999962611286605e-06	4.456073554545252882e-06	1.855895951905959856e-03
-1.319999962667850468e-06	1.135455949681187697e-05	1.852928470770999871e-03
-1.317999962724414331e-06	1.569555796779903054e-05	1.853795248417452936e-03
-1.315999962780978194e-06	2.053459347266692824e-05	1.852160060997925291e-03
-1.313999962837542057e-06	2.611395429816799310e-05	1.855144288754870903e-03
-1.311999962894105920e-06	2.682735869805120727e-05	1.855730309947809919e-03
-1.309999962950669783e-06	2.958002284476993768e-05	1.858506198354873112e-03
-1.307999963007233646e-06	2.832820002988077884e-05	1.856520399639751805e-03
-1.305999963063797509e-06	2.829454887894280904e-05	1.859123711983162166e-03
-1.303999963120361372e-06	2.900122304863868403e-05	1.859768739745451668e-03
-1.301999963176925235e-06	2.962040422589570744e-05	1.862821041204264791e-03
-1.299999963233489098e-06	2.834166049025605349e-05	1.864535174362483500e-03
-1.297999963290052960e-06	2.673986570561276226e-05	1.862930429495546821e-03
-1.295999963346616823e-06	2.461311296633847574e-05	1.861861031313758689e-03
-1.293999963403180686e-06	2.355646682688882073e-05	1.855334374577020159e-03
-1.291999963459744549e-06	2.386605741551721047e-05	1.850903690712873712e-03
-1.289999963516308412e-06	2.315938324582166074e-05	1.846732770973493398e-03
-1.287999963572872275e-06	2.685427961880140421e-05	1.848318013683899119e-03
-1.285999963629436138e-06	2.964732514664579596e-05	1.848710501597370780e-03
-1.283999963686000001e-06	3.180099880667052337e-05	1.852413900747299034e-03
-1.281999963742563864e-06	3.303936116118462440e-05	1.857524813369151482e-03
-1.279999963799127727e-06	3.680829006622772796e-05	1.856705152848238134e-03
-1.277999963855691590e-06	3.672079707378917454e-05	1.861493225351982172e-03
-1.275999963912255453e-06	3.824182909618144125e-05	1.867461672300857944e-03
-1.273999963968819316e-06	4.093392117121230308e-05	1.873572228133297624e-03
-1.271999964025383179e-06	4.067144219389683254e-05	1.877726805066687061e-03
-1.269999964081947041e-06	4.247514388416748178e-05	1.881930229383460334e-03
-1.267999964138510904e-06	3.932539615638153715e-05	1.883808547156713437e-03
-1.265999964195074767e-06	3.393448177613277248e-05	1.883436816139953630e-03
-1.263999964251638630e-06	3.135007338410310501e-05	1.881057894816380062e-03
-1.261999964308202493e-06	2.448523859277445072e-05	1.880199936313809621e-03
-1.259999964364766356e-06	1.792326415988741619e-05	1.877455275548312562e-03
-1.257999964421330219e-06	9.234536987725281993e-06	1.875583712823523409e-03
