# time	signal	sigma
-1.845999947791554519e-06	-3.787112046598666362e-06	1.870125450694006897e-03
-1.843999947848118381e-06	-3.576480143461157821e-06	1.864859851429841306e-03
-1.841999947904682244e-06	-3.004764977802430650e-06	1.861952928049859018e-03
-1.839999947961246107e-06	-1.909479081488372858e-06	1.855694907181721634e-03
-1.837999948017809970e-06	-7.773898877329755291e-09	1.851539253421309031e-03
-1.835999948074373833e-06	1.129638378063947853e-06	1.853956135635153419e-03
-1.833999948130937696e-06	6.142677672731430708e-06	1.854491729999554507e-03
-1.831999948187501559e-06	8.718404945381622939e-06	1.855218021353228922e-03
-1.829999948244065422e-06	1.122191556552764192e-05	1.855021917533038796e-03
-1.827999948300629285e-06	1.179363073118596251e-05	1.858180883063688654e-03
-1.825999948357193148e-06	1.464017045072686543e-05	1.860837129711905014e-03
-1.823999948413757011e-06	1.453184547197053779e-05	1.863530813481925445e-03
-1.821999948470320874e-06	1.815471420593130995e-05	1.863823641970356994e-03
-1.819999948526884737e-06	1.965320974539342671e-05	1.869591539427748004e-03
-1.817999948583448599e-06	2.222291896366858062e-05	1.872999334457597226e-03
-1.815999948640012462e-06	2.233124394242504379e-05	1.876917167762958555e-03
-1.813999948696576325e-06	2.418480469003336797e-05	1.874959196618849067e-03
-1.811999948753140188e-06	2.696514581144567805e-05	1.878491769199846107e-03
-1.809999948809704051e-06	2.932422312658326921e-05	1.879924616138634519e-03
-1.807999948866267914e-06	3.044959929477392808e-05	1.879970066757696715e-03
-1.805999948922831777e-06	3.173746293109902419e-05	1.874788847097315966e-03
-1.803999948979395640e-06	3.209854619362024282e-05	1.874126293123835798e-03
-1.801999949035959503e-06	3.253184610864549918e-05	1.874571942935752489e-03
-1.799999949092523366e-06	3.306745294805182801e-05	1.873096237764160883e-03
-1.797999949149087229e-06	3.308550711117805429e-05	1.870350366934095529e-03
-1.795999949205651092e-06	3.561910800320083697e-05	1.870593574203692228e-03
-1.793999949262214955e-06	3.507748310941914455e-05	1.867165667431222543e-03
-1.791999949318778818e-06	3.712362159703856126e-05	1.867095654804151478e-03
-1.789999949375342680e-06	3.487888731503252580e-05	1.867454235916496137e-03
-1.787999949431906543e-06	3.534829555630999076e-05	1.868341432634116825e-03
-1.785999949488470406e-06	3.363916811371039256e-05	1.868557492104651807e-03
-1.783999949545034269e-06	3.377156530996820163e-05	1.875696908697961542e-03
-1.781999949601598132e-06	3.239944891238820510e-05	1.875240427514397387e-03
-1.779999949658161995e-06	3.407848608311125644e-05	1.878203467432690158e-03
-1.777999949714725858e-06	3.531820528443363363e-05	1.882453148779126683e-03
-1.775999949771289721e-06	4.232923863171759744e-05	1.883501921018221640e-03
-1.773999949827853584e-06	4.563916853816041199e-05	1.886165231850809145e-03
-1.771999949884417447e-06	5.413064326178034760e-05	1.886750977875192902e-03
-1.769999949940981310e-06	5.692903854631882975e-05	1.891143527035288969e-03
-1.767999949997545173e-06	6.134629045782686294e-05	1.888989324269171183e-03
-1.765999950054109036e-06	6.433124542800058615e-05	1.888630845327810871e-03
-1.763999950110672899e-06	6.709955044066214197e-05	1.885263325612997589e-03
-1.761999950167236761e-06	6.819483633697601003e-05	1.886019443017600749e-03
-1.759999950223800624e-06	6.846564878386674781e-05	1.885471656486108205e-03
-1.757999950280364487e-06	6.572141598870697159e-05	1.887075541648365476e-03
-1.755999950336928350e-06	6.368129555546297267e-05	1.884537420758015166e-03
-1.753999950393492213e-06	5.937236862271153817e-05	1.886700798608998211e-03
-1.751999950450056076e-06	5.614067342314782677e-05	1.885378833630880959e-03
-1.749999950506619939e-06	5.178962010976928087e-05	1.882818255761586467e-03
-1.747999950563183802e-06	5.254187690668796684e-05	1.881604864580933801e-03
-1.745999950619747665e-06	5.004438434091706750e-05	1.880777586551572646e-03
-1.743999950676311528e-06	4.688490579385739382e-05	1.877737930610932048e-03
-1.741999950732875391e-06	5.105541747597533040e-05	1.876759117454931611e-03
-1.739999950789439254e-06	4.953886777338744815e-05	1.877293203845091995e-03
-1.737999950846003117e-06	4.914769423898973687e-05	1.875639708055563525e-03
-1.735999950902566979e-06	4.642753366133111682e-05	1.879685329140075734e-03
-1.733999950959130842e-06	4.481469508873692936e-05	1.880884572108725396e-03
-1.731999951015694705e-06	4.743856679639008446e-05	1.884103291018007905e-03
-1.729999951072258568e-06	4.651780447696116398e-05	1.884997415610294245e-03
-1.727999951128822431e-06	4.499523671999743025e-05	1.882130671140185398e-03
-1.725999951185386294e-06	4.556093383128046858e-05	1.881403275047131146e-03
-1.723999951241950157e-06	4.495912839374541139e-05	1.878598078795121456e-03
-1.721999951298514020e-06	4.179363179231102465e-05	1.876832881797664988e-03
-1.719999951355077883e-06	3.879062265901104807e-05	1.873218473703043433e-03
-1.717999951411641746e-06	3.765922843644510694e-05	1.869209240787864839e-03
-1.715999951468205609e-06	3.493906785878673083e-05	1.866194749580593398e-03
-1.713999951524769472e-06	3.384980001684795531e-05	1.863050527569827877e-03
-1.711999951581333335e-06	3.345862648245013561e-05	1.861811490325061911e-03
-1.709999951637897198e-06	3.292301964304396940e-05	1.857472255419002774e-03
-1.707999951694461060e-06	3.104538667793457036e-05	1.858330132119106939e-03
-1.705999951751024923e-06	2.933024118095944595e-05	1.854636127780342298e-03
-1.703999951807588786e-06	2.756093319460558850e-05	1.851512007212723944e-03
-1.701999951864152649e-06	2.266825498744434730e-05	1.849457449768881958e-03
-1.699999951920716512e-06	2.197016067990314753e-05	1.849526874587694792e-03
-1.697999951977280375e-06	1.662612839459164343e-05	1.848931458038686679e-03
-1.695999952033844238e-06	1.566925774891056856e-05	1.848854200331656030e-03
-1.693999952090408101e-06	1.129413221803032439e-05	1.846347180549905240e-03
-1.691999952146971964e-06	9.645185319184199383e-06	1.849208059494300300e-03
-1.689999952203535827e-06	9.314192328539907086e-06	1.847904315000342690e-03
-1.687999952260099690e-06	8.387411954735894074e-06	1.850873173943096313e-03
-1.685999952316663553e-06	7.159728862164271151e-06	1.850269088549444342e-03
-1.683999952373227416e-06	4.836759873278861487e-06	1.850372407559886532e-03
-1.681999952429791279e-06	3.693329541962247402e-06	1.849847432338521270e-03
-1.679999952486355141e-06	2.531845047519705200e-06	1.850733981182512431e-03
-1.677999952542919004e-06	4.710380731396876779e-06	1.850369640315723983e-03
-1.675999952599482867e-06	4.614091861391520248e-06	1.854679903618796461e-03
-1.673999952656046730e-06	7.033349720282557494e-06	1.859873751833116332e-03
-1.671999952712610593e-06	1.025902686547093242e-05	1.862020587582034065e-03
-1.669999952769174456e-06	1.290697079062608395e-05	1.866586114830345909e-03
-1.667999952825738319e-06	1.456193574384743701e-05	1.868652993056868451e-03
-1.665999952882302182e-06	1.733024075650910125e-05	1.867254397109781739e-03
-1.663999952938866045e-06	1.704739220086752788e-05	1.865643846065102038e-03
-1.661999952995429908e-06	1.759503514902420441e-05	1.863964737222886326e-03
-1.659999953051993771e-06	1.739643935463758566e-05	1.864357703137001178e-03
-1.657999953108557634e-06	1.510356063762877707e-05	1.861898413580630749e-03
-1.655999953165121497e-06	1.507948842012697037e-05	1.856809620683795656e-03
-1.653999953221685359e-06	1.392402198005916834e-05	1.856124114865931015e-03
-1.651999953278249222e-06	1.386985949068084189e-05	1.851862186468463192e-03
-1.649999953334813085e-06	1.509754258325205823e-05	1.854082307752108688e-03
-1.647999953391376948e-06	1.494709122386823972e-05	1.854254305875920354e-03
-1.645999953447940811e-06	2.056795401044622467e-05	1.860004438684235376e-03
-1.643999953504504674e-06	2.195812457115250168e-05	1.862257197800064714e-03
-1.641999953561068537e-06	2.493104343257598562e-05	1.866593904797787850e-03
-1.639999953617632400e-06	2.807848587088457976e-05	1.868375500579598199e-03
-1.637999953674196263e-06	3.188189623610615097e-05	1.873723097959187301e-03
-1.635999953730760126e-06	3.214669062862160649e-05	1.876351284905201705e-03
-1.633999953787323989e-06	3.447567767188232553e-05	1.877974676222148942e-03
-1.631999953843887852e-06	3.641950923512045292e-05	1.878458183504353807e-03
-1.629999953900451715e-06	3.845361161398908826e-05	1.880561530306847475e-03
-1.627999953957015578e-06	4.224498587046014914e-05	1.883407777345553081e-03
-1.625999954013579440e-06	4.216675116358055810e-05	1.886607927533164421e-03
-1.623999954070143303e-06	4.273244827486351511e-05	1.887930207626078776e-03
-1.621999954126707166e-06	4.274448438361426938e-05	1.888518023903683557e-03
-1.619999954183271029e-06	4.408049245494238258e-05	1.892104087484052259e-03
-1.617999954239834892e-06	4.329814538614660765e-05	1.891089717357450663e-03
-1.615999954296398755e-06	4.510957975312727833e-05	1.890742835112273331e-03
-1.613999954352962618e-06	4.737236819825905217e-05	1.890211025338906252e-03
-1.611999954409526481e-06	4.755290982951974280e-05	1.890213191024281642e-03
-1.609999954466090344e-06	4.663214751009101206e-05	1.887571134621040874e-03
-1.607999954522654207e-06	4.573545740816376275e-05	1.886776017963387670e-03
-1.605999954579218070e-06	4.507347142687493421e-05	1.883722240183600873e-03
-1.603999954635781933e-06	4.481469508873462543e-05	1.879996405736104534e-03
-1.601999954692345796e-06	4.494709228499219056e-05	1.875639390211359010e-03
-1.599999954748909659e-06	4.073445422224654627e-05	1.875220170972830003e-03
-1.597999954805473521e-06	3.754488540331035284e-05	1.871115595371924739e-03
-1.595999954862037384e-06	3.845361161398857326e-05	1.869046460086061555e-03
-1.593999954918601247e-06	3.423495549686764671e-05	1.868598486765466219e-03
-1.591999954975165110e-06	3.270636968552844098e-05	1.867625972851542741e-03
-1.589999955031728973e-06	3.339844593869387059e-05	1.869435544427416147e-03
-1.587999955088292836e-06	3.322392236180884170e-05	1.873495242466294199e-03
-1.585999955144856699e-06	3.367527643995991775e-05	1.873253532303169279e-03
-1.583999955201420562e-06	3.761710205581520372e-05	1.875080610890522085e-03
-1.581999955257984425e-06	3.879062265900860861e-05	1.873738724097849181e-03
-1.579999955314548288e-06	4.347868701740743380e-05	1.876831784830724093e-03
-1.577999955371112151e-06	4.879262903084423419e-05	1.877772851363398174e-03
-1.575999955427676014e-06	5.341449479111362629e-05	1.876409805369926888e-03
-1.573999955484239877e-06	5.910757423019562186e-05	1.880697963201356316e-03
-1.571999955540803739e-06	6.102131552155703976e-05	1.880742870096152163e-03
-1.569999955597367602e-06	5.971539772210579869e-05	1.879710477843755164e-03
-1.567999955653931465e-06	6.208049309161888895e-05	1.882620192269791231e-03
-1.565999955710495328e-06	6.211058336349492082e-05	1.885005862365911680e-03
-1.563999955767059191e-06	6.301329151979745240e-05	1.888876676420263388e-03
-1.561999955823623054e-06	6.381971080609419376e-05	1.887225199963494518e-03
-1.559999955880186917e-06	6.650978111187596880e-05	1.888033313832886226e-03
-1.557999955936750780e-06	6.664217830813369656e-05	1.887447340295588145e-03
-1.555999955993314643e-06	6.843555851198835781e-05	1.890013500954257743e-03
-1.553999956049878506e-06	6.884478620951218694e-05	1.888529563224438344e-03
-1.551999956106442369e-06	6.608249925122588629e-05	1.890883031854792345e-03
-1.549999956163006232e-06	6.729212818067152688e-05	1.895196740362831405e-03
-1.547999956219570095e-06	6.363315112045822087e-05	1.898522360491203004e-03
-1.545999956276133958e-06	6.159303068721433037e-05	1.897643992022478776e-03
-1.543999956332697820e-06	5.896915897956179868e-05	1.899893906036885212e-03
-1.541999956389261683e-06	5.692903854631796239e-05	1.900729150045490012e-03
-1.539999956445825546e-06	5.399824606552221327e-05	1.901265279063565515e-03
-1.537999956502389409e-06	5.266825604856976181e-05	1.898980703399049709e-03
-1.535999956558953272e-06	5.083274946408779943e-05	1.895811255551092291e-03
-1.533999956615517135e-06	4.929212754399797496e-05	1.894449673389448459e-03
-1.531999956672080998e-06	4.783575838516302380e-05	1.892265597639106569e-03
-1.529999956728644861e-06	4.190195677106735230e-05	1.890495639055578487e-03
-1.527999956785208724e-06	4.043355150348191792e-05	1.888318437459885748e-03
-1.525999956841772587e-06	3.520988030567725178e-05	1.888248213636657550e-03
-1.523999956898336450e-06	3.256795443489781620e-05	1.890917342425193874e-03
-1.521999956954900313e-06	2.973345082410777597e-05	1.890175288430407611e-03
-1.519999957011464176e-06	2.760305957523313358e-05	1.891585421743710582e-03
-1.517999957068028039e-06	2.237337032305299544e-05	1.886711867710272241e-03
-1.515999957124591901e-06	2.147066216675019281e-05	1.882005773957652920e-03
-1.513999957181155764e-06	1.788390175904089742e-05	1.878140573674791413e-03
-1.511999957237719627e-06	1.707748247274380369e-05	1.872978658078012842e-03
-1.509999957294283490e-06	1.477858570135968572e-05	1.869480555581859785e-03
-1.507999957350847353e-06	1.490496484324196859e-05	1.864158168183665436e-03
-1.505999957407411216e-06	1.509152452887777885e-05	1.858783850659918510e-03
-1.503999957463975079e-06	1.420085248132581181e-05	1.856946134116647636e-03
-1.501999957520538942e-06	1.244358060372319653e-05	1.855300331988154897e-03
-1.499999957577102805e-06	1.378560672942640225e-05	1.854470676198293312e-03
-1.497999957633666668e-06	1.372542618567287485e-05	1.860640501970613724e-03
-1.495999957690230531e-06	1.413465388319670398e-05	1.863179882988844549e-03
-1.493999957746794394e-06	1.070436288924648226e-05	1.863989923552208591e-03
-1.491999957803358257e-06	9.705365862938106257e-06	1.865191351960876660e-03
-1.489999957859922119e-06	8.947091011643866975e-06	1.868448691981453675e-03
-1.487999957916485982e-06	8.935054902893221126e-06	1.876383562957131997e-03
-1.485999957973049845e-06	9.717401971688914737e-06	1.880777320673559030e-03
-1.483999958029613708e-06	1.190195570994147700e-05	1.885321953657635632e-03
-1.481999958086177571e-06	1.377958867505103867e-05	1.887422106608881156e-03
-1.479999958142741434e-06	1.465220655947699628e-05	1.890581935815278903e-03
-1.477999958199305297e-06	1.428510524258063091e-05	1.888567275348055187e-03
-1.475999958255869160e-06	1.362913731566762674e-05	1.890192637383275674e-03
-1.473999958312433023e-06	1.391198587130917301e-05	1.885073420755010607e-03
-1.471999958368996886e-06	1.004237690795841266e-05	1.880277327490934187e-03
-1.469999958425560749e-06	1.084277813988000728e-05	1.878244914129001929e-03
-1.467999958482124612e-06	1.057196569298894423e-05	1.873678730492438389e-03
-1.465999958538688475e-06	1.107146420614298315e-05	1.870523122213730476e-03
-1.463999958595252338e-06	9.488715905425234133e-06	1.869589848478843451e-03
-1.461999958651816200e-06	1.188991960119020774e-05	1.866930054374732733e-03
-1.459999958708380063e-06	1.396013030631088904e-05	1.867160554089256769e-03
-1.457999958764943926e-06	1.293706106250114003e-05	1.867017868398902812e-03
-1.455999958821507789e-06	1.122793361990140630e-05	1.869671304060958753e-03
-1.453999958878071652e-06	1.196815430806963615e-05	1.871566135129319915e-03
-1.451999958934635515e-06	8.995235446646070903e-06	1.873043604098044391e-03
-1.449999958991199378e-06	7.556920450937264699e-06	1.873470798014927269e-03
-1.447999959047763241e-06	4.963139015160846195e-06	1.873921440210573903e-03
-1.445999959104327104e-06	6.112587400853040703e-06	1.874152556847370104e-03
-1.443999959160890967e-06	6.100551292102313538e-06	1.875102093938622958e-03
-1.441999959217454830e-06	7.225927460292999507e-06	1.876688014655573901e-03
-1.439999959274018693e-06	6.768555327766424346e-06	1.877065747567292602e-03
-1.437999959330582556e-06	9.753510297940770971e-06	1.882173646851178963e-03
-1.435999959387146419e-06	1.093304895550975629e-05	1.880681973913340098e-03
-1.433999959443710281e-06	1.116775307614842100e-05	1.882603230122234040e-03
-1.431999959500274144e-06	7.695335701570762618e-06	1.881216436000041200e-03
-1.429999959556838007e-06	4.439568284505786624e-06	1.884197757663203443e-03
-1.427999959613401870e-06	4.752507112024042385e-06	1.884772686211199678e-03
-1.425999959669965733e-06	1.069457834309119407e-06	1.883344666173767529e-03
-1.423999959726529596e-06	-2.003516388899401722e-07	1.883247472024804662e-03
-1.421999959783093459e-06	1.346288335575302093e-06	1.883939234279911066e-03
-1.419999959839657322e-06	6.148695727105601668e-06	1.884151168936162510e-03
-1.417999959896221185e-06	7.857823169705335396e-06	1.876754559781972521e-03
-1.415999959952785048e-06	1.524197588826116368e-05	1.871665342354097766e-03
-1.413999960009348911e-06	1.619884653394196750e-05	1.868818912031804634e-03
-1.411999960065912774e-06	2.124799415486133369e-05	1.863490998867828709e-03
-1.409999960122476637e-06	2.372743255750584413e-05	1.860122696129322666e-03
-1.407999960179040499e-06	2.611660014452033452e-05	1.860373864770493079e-03
-1.405999960235604362e-06	2.943856615971401176e-05	1.858973518208907084e-03
-1.403999960292168225e-06	2.942051199658764996e-05	1.859510429518733713e-03
-1.401999960348732088e-06	2.882472461342749557e-05	1.862335853885510161e-03
-1.399999960405295951e-06	2.846965940528196578e-05	1.864338971364733113e-03
-1.397999960461859814e-06	2.978761331348360876e-05	1.871875748079837500e-03
-1.395999960518423677e-06	3.218279895487332720e-05	1.872146655253582393e-03
-1.393999960574987540e-06	2.922191620220065175e-05	1.875814732756740004e-03
-1.391999960631551403e-06	3.071439368728794703e-05	1.877738078855568449e-03
-1.389999960688115266e-06	3.183976985547855168e-05	1.879163873719895579e-03
-1.387999960744679129e-06	3.254388221739478977e-05	1.875047680372959489e-03
-1.385999960801242992e-06	3.329012095993841031e-05	1.870863524600622444e-03
-1.383999960857806855e-06	3.366324033121035611e-05	1.864699753273338064e-03
-1.381999960914370718e-06	3.417477495311531193e-05	1.861881768748838801e-03
-1.379999960970934580e-06	3.239944891238693116e-05	1.857566597935879143e-03
-1.377999961027498443e-06	3.268831552240392233e-05	1.854214485302326399e-03
-1.375999961084062306e-06	3.065421314353517857e-05	1.846262431630989187e-03
-1.373999961140626169e-06	3.372342087496453403e-05	1.847824735815875542e-03
-1.371999961197190032e-06	3.595010099384445164e-05	1.840045529900419122e-03
-1.369999961253753895e-06	3.815872694959844113e-05	1.840236866420850948e-03
-1.367999961310317758e-06	3.377156530996749690e-05	1.836355806273514552e-03
-1.365999961366881621e-06	3.566725243820309510e-05	1.837958622702899223e-03
-1.363999961423445484e-06	3.395812499560317164e-05	1.837693387088511036e-03
-1.361999961480009347e-06	3.048570762102488984e-05	1.840586870200891121e-03
-1.359999961536573210e-06	2.997417299911990692e-05	1.838566535811213785e-03
-1.357999961593137073e-06	2.946865643159017915e-05	1.838816551916806156e-03
-1.355999961649700936e-06	3.266424330490154643e-05	1.838491926442491989e-03
-1.353999961706264799e-06	3.556494551382058606e-05	1.840687439527416772e-03
-1.351999961762828661e-06	3.850175604899210534e-05	1.836093018787539680e-03
-1.349999961819392524e-06	4.276253854674071249e-05	1.838531283119821877e-03
-1.347999961875956387e-06	4.776955978703304861e-05	1.836995153811559747e-03
-1.345999961932520250e-06	5.320386288797516908e-05	1.836165436425530760e-03
-1.343999961989084113e-06	5.160306042413219667e-05	1.832994326596590166e-03
-1.341999962045647976e-06	5.079664113783531978e-05	1.830925857291553025e-03
-1.339999962102211839e-06	4.581971016941980158e-05	1.832296490779127809e-03
-1.337999962158775702e-06	4.048771399285883490e-05	1.836161578152517180e-03
-1.335999962215339565e-06	3.533024139318376449e-05	1.838521883314447707e-03
-1.333999962271903428e-06	2.999222716224713607e-05	1.845050978160888214e-03
-1.331999962328467291e-06	2.694709164831969573e-05	1.848353366833662033e-03
-1.329999962385031154e-06	2.388992002564098611e-05	1.853250530219300836e-03
-1.327999962441595017e-06	1.787788370466474779e-05	1.855688149093640297e-03
-1.325999962498158879e-06	1.829312945656383208e-05	1.856550790364245402e-03
-1.323999962554722742e-06	1.231720146183958552e-05	1.854622855530390670e-03
-1.321999962611286605e-06	1.055391152986157955e-05	1.856779415303689684e-03
-1.319999962667850468e-06	7.641173212191623015e-06	1.858136902335822196e-03
-1.317999962724414331e-06	5.474673637065178601e-06	1.861322130197649860e-03
-1.315999962780978194e-06	2.640170026275002850e-06	1.863790444572602407e-03
-1.313999962837542057e-06	-2.053912386498616717e-06	1.865981878552149713e-03
-1.311999962894105920e-06	-5.544383924202067691e-06	1.867429388866817964e-03
-1.309999962950669783e-06	-3.889418970980551993e-06	1.870759124368478457e-03
-1.307999963007233646e-06	-7.656721009949968813e-06	1.874053875789630577e-03
-1.305999963063797509e-06	-6.314694884246871507e-06	1.876233239534406787e-03
-1.303999963120361372e-06	-6.429037917378291681e-06	1.876083818264088175e-03
-1.301999963176925235e-06	-4.954614595417629243e-06	1.876017008571961072e-03
-1.299999963233489098e-06	-2.065948495249289672e-06	1.873186144309418356e-03
-1.297999963290052960e-06	-2.264544289635799998e-06	1.872214332092365409e-03
-1.295999963346616823e-06	-1.762794213889737338e-07	1.868400664958298589e-03
-1.293999963403180686e-06	2.273068709378854319e-06	1.865838833937449133e-03
-1.291999963459744549e-06	3.524824019451985781e-06	1.865100679386851208e-03
-1.289999963516308412e-06	4.120611402611760706e-06	1.867341759499580641e-03
-1.287999963572872275e-06	8.528078767963557030e-07	1.867440813778246987e-03
-1.285999963629436138e-06	5.278329405275354082e-07	1.867824459273299429e-03
-1.283999963686000001e-06	5.097787774017699218e-07	1.866896513039582655e-03
-1.281999963742563864e-06	-1.572468036469584340e-06	1.867497963898890039e-03
-1.279999963799127727e-06	-7.193330823047135603e-06	1.869264273298710741e-03
-1.277999963855691590e-06	-1.013014135821811278e-05	1.871092586118983407e-03
-1.275999963912255453e-06	-1.510707232663344125e-05	1.873369995130158561e-03
-1.273999963968819316e-06	-1.830867725432009079e-05	1.877446698372407276e-03
-1.271999964025383179e-06	-2.365270953963178463e-05	1.882806703368766982e-03
-1.269999964081947041e-06	-2.373696230088671215e-05	1.888114904307312608e-03
-1.267999964138510904e-06	-2.560255915724562797e-05	1.891256670732452015e-03
-1.265999964195074767e-06	-2.381519700776670977e-05	1.895015147244214328e-03
-1.263999964251638630e-06	-2.237086395768248578e-05	1.899286892238007682e-03
-1.261999964308202493e-06	-1.865772440809123278e-05	1.895942475875812784e-03
-1.259999964364766356e-06	-1.656945953984440651e-05	1.896461373388931429e-03
-1.257999964421330219e-06	-1.367477538530059494e-05	1.895673675143355131e-03
-1.255999964477894082e-06	-1.460155575910468927e-05	1.891341576304872906e-03
-1.253999964534457945e-06	-1.109303005827509334e-05	1.889395630683041042e-03
-1.251999964591021808e-06	-1.017226773884636259e-05	1.889456410096761532e-03
-1.249999964647585671e-06	-7.596540466196278780e-06	1.888448841117215627e-03
