,fname,one_x_offset_init,one_amplitude_init,two_amplitude_init,two_x_offset_init,one_x_offset_fitted,one_amplitude_fitted,two_amplitude_fitted,two_x_offset_fitted,redchi
0,/mnt/disk0/home/jianwei_leejw/data/20170405_TES5_SQ1_fit_accuracy_80mK_iBias_104uA_7.2GHZ_100kOhm/240ns/C2_double_240ns_00002.trc,2.21387875748e-07,0.982029682301,0.982029682301,1.4413878271e-06,3.0923977122e-07,0.994211802005,0.942953600404,5.8332010565e-07,1.07120605516
0,/mnt/disk0/home/jianwei_leejw/data/20170405_TES5_SQ1_fit_accuracy_80mK_iBias_104uA_7.2GHZ_100kOhm/240ns/C2_double_240ns_00002.trc,2.21387875748e-07,0.982029682301,0.982029682301,1.4413878271e-06,3.0923977122e-07,0.994211802005,0.942953600404,5.8332010565e-07,1.07120605516
0,/mnt/disk0/home/jianwei_leejw/data/20170405_TES5_SQ1_fit_accuracy_80mK_iBias_104uA_7.2GHZ_100kOhm/240ns/C2_double_240ns_00005.trc,5.14138192343e-07,0.982029682301,0.982029682301,1.40413815303e-06,5.38879303705e-07,1.22682898217,0.717356396584,5.99394761325e-07,1.10460768884
0,/mnt/disk0/home/jianwei_leejw/data/20170405_TES5_SQ1_fit_accuracy_80mK_iBias_104uA_7.2GHZ_100kOhm/240ns/C2_double_240ns_00010.trc,2.70116827402e-07,0.982029682301,0.982029682301,7.7011679912e-07,3.16114670365e-07,1.16914099195,0.659655698529,3.16572651353e-07,1.11152732515
0,/mnt/disk0/home/jianwei_leejw/data/20170405_TES5_SQ1_fit_accuracy_80mK_iBias_104uA_7.2GHZ_100kOhm/240ns/C2_double_240ns_00011.trc,2.85965202458e-07,0.982029682301,0.982029682301,1.10196516524e-06,3.1636329944e-07,1.30106887229,0.791558772005,5.34167657403e-07,0.985767990218
0,/mnt/disk0/home/jianwei_leejw/data/20170405_TES5_SQ1_fit_accuracy_80mK_iBias_104uA_7.2GHZ_100kOhm/240ns/C2_double_240ns_00012.trc,4.2915537889e-07,0.982029682301,0.982029682301,1.00915534835e-06,5.43421410631e-07,0.850816169171,0.951803442689,5.70606951186e-07,1.02177217205
0,/mnt/disk0/home/jianwei_leejw/data/20170405_TES5_SQ1_fit_accuracy_80mK_iBias_104uA_7.2GHZ_100kOhm/240ns/C2_double_240ns_00019.trc,3.10384263094e-07,0.982029682301,0.982029682301,7.88384235434e-07,3.24380173108e-07,1.03780542982,0.76881251302,5.41689775014e-07,1.14641719637
0,/mnt/disk0/home/jianwei_leejw/data/20170405_TES5_SQ1_fit_accuracy_80mK_iBias_104uA_7.2GHZ_100kOhm/240ns/C2_double_240ns_00030.trc,2.78914516707e-07,0.982029682301,0.982029682301,1.00291448209e-06,3.22746022532e-07,1.21090436923,0.822961130705,5.68157841085e-07,0.999073832383
0,/mnt/disk0/home/jianwei_leejw/data/20170405_TES5_SQ1_fit_accuracy_80mK_iBias_104uA_7.2GHZ_100kOhm/240ns/C2_double_240ns_00032.trc,2.54510474064e-07,0.982029682301,0.982029682301,8.58510442841e-07,3.09226482378e-07,1.14118246272,0.986818468856,5.61549097988e-07,1.16509588503
0,/mnt/disk0/home/jianwei_leejw/data/20170405_TES5_SQ1_fit_accuracy_80mK_iBias_104uA_7.2GHZ_100kOhm/240ns/C2_double_240ns_00036.trc,2.93188018116e-07,0.982029682301,0.982029682301,9.69187984856e-07,3.05533547324e-07,1.09054444588,0.635500953731,3.52784507964e-07,1.32895624152
0,/mnt/disk0/home/jianwei_leejw/data/20170405_TES5_SQ1_fit_accuracy_80mK_iBias_104uA_7.2GHZ_100kOhm/240ns/C2_double_240ns_00041.trc,5.24325051266e-07,0.982029682301,0.982029682301,9.12325026151e-07,5.52144648652e-07,1.01566168593,0.90733530375,5.51606633015e-07,1.06090437507
0,/mnt/disk0/home/jianwei_leejw/data/20170405_TES5_SQ1_fit_accuracy_80mK_iBias_104uA_7.2GHZ_100kOhm/240ns/C2_double_240ns_00046.trc,2.82072639337e-07,0.982029682301,0.982029682301,6.38072615128e-07,3.26932699456e-07,1.13407777548,0.744208299409,5.4781849793e-07,0.997925181835
0,/mnt/disk0/home/jianwei_leejw/data/20170405_TES5_SQ1_fit_accuracy_80mK_iBias_104uA_7.2GHZ_100kOhm/240ns/C2_double_240ns_00051.trc,5.28533859817e-07,0.982029682301,0.982029682301,9.64533833345e-07,5.60633254372e-07,1.14969258148,0.692240282465,5.62529113017e-07,1.26132756358
