# time	signal	sigma
-1.717999951411641746e-06	-5.269846501571875085e-05	1.876186350196454257e-03
-1.715999951468205609e-06	-5.383889614684705905e-05	1.877503759954736928e-03
-1.713999951524769472e-06	-5.277488565852628743e-05	1.881044759135484410e-03
-1.711999951581333335e-06	-5.058807957203273042e-05	1.877291615015488522e-03
-1.709999951637897198e-06	-4.916547991361502716e-05	1.882038901223034941e-03
-1.707999951694461060e-06	-4.970630292425339122e-05	1.884412849094107764e-03
-1.705999951751024923e-06	-4.576182205318562535e-05	1.886456071817603410e-03
-1.703999951807588786e-06	-4.597932695963810341e-05	1.888212048357995349e-03
-1.701999951864152649e-06	-4.449206368038315790e-05	1.889710265032285138e-03
-1.699999951920716512e-06	-4.555607416870387531e-05	1.886377017694956240e-03
-1.697999951977280375e-06	-3.942478721114298611e-05	1.887225903653401860e-03
-1.695999952033844238e-06	-3.941890870015781183e-05	1.881947073658907666e-03
-1.693999952090408101e-06	-3.278206979786992947e-05	1.877685431765021770e-03
-1.691999952146971964e-06	-3.058938520039076450e-05	1.871441584092819414e-03
-1.689999952203535827e-06	-2.808513952069638733e-05	1.869049792428053528e-03
-1.687999952260099690e-06	-2.489310805573342195e-05	1.864226802008211439e-03
-1.685999952316663553e-06	-2.275333005712131332e-05	1.861637384636483442e-03
-1.683999952373227416e-06	-2.141302955249632092e-05	1.857801340089183231e-03
-1.681999952429791279e-06	-2.132485188771832737e-05	1.855208891678279074e-03
-1.679999952486355141e-06	-2.088984207481391336e-05	1.856560910432012487e-03
-1.677999952542919004e-06	-1.936730772964759695e-05	1.854695681629750428e-03
-1.675999952599482867e-06	-1.922034495501726437e-05	1.850972864671033549e-03
-1.673999952656046730e-06	-1.663380012153039319e-05	1.849587418666916432e-03
-1.671999952712610593e-06	-1.865600790043836586e-05	1.849690730973886860e-03
-1.669999952769174456e-06	-1.849728810383800999e-05	1.847191670537197362e-03
-1.667999952825738319e-06	-1.944960688344014518e-05	1.846513610226148839e-03
-1.665999952882302182e-06	-1.782125934054058346e-05	1.846397755374309599e-03
-1.663999952938866045e-06	-2.157174934909667679e-05	1.844264695759354400e-03
-1.661999952995429908e-06	-2.023732735545707550e-05	1.843052177668281317e-03
-1.659999953051993771e-06	-2.258873174953621686e-05	1.839365181926683711e-03
-1.657999953108557634e-06	-2.207730129382404942e-05	1.837136961541739090e-03
-1.655999953165121497e-06	-2.562204341789833849e-05	1.833181763849207977e-03
-1.653999953221685359e-06	-2.462857506139998339e-05	1.831247886122657495e-03
-1.651999953278249222e-06	-2.860832699837884911e-05	1.831806359728309699e-03
-1.649999953334813085e-06	-3.149467589211096341e-05	1.830135586392071280e-03
-1.647999953391376948e-06	-3.562726911470468546e-05	1.827344016779725239e-03
-1.645999953447940811e-06	-3.601525083972759687e-05	1.828474333359030772e-03
-1.643999953504504674e-06	-3.953060040887579774e-05	1.829047331857337495e-03
-1.641999953561068537e-06	-3.495711886239199952e-05	1.832833945180317985e-03
-1.639999953617632400e-06	-3.600349381775713991e-05	1.834798151854905718e-03
-1.637999953674196263e-06	-3.236469551791989986e-05	1.838611198923059209e-03
-1.635999953730760126e-06	-2.889637403665341843e-05	1.838915977102391179e-03
-1.633999953787323989e-06	-2.298259198554446518e-05	1.843576344932513740e-03
-1.631999953843887852e-06	-2.405248098485035686e-05	1.844335830390120496e-03
-1.629999953900451715e-06	-2.218311449155734895e-05	1.846157366240324922e-03
-1.627999953957015578e-06	-2.177161872259336097e-05	1.850492563960822725e-03
-1.625999954013579440e-06	-2.137187997559999260e-05	1.857129466401283378e-03
-1.623999954070143303e-06	-2.471675272617748905e-05	1.861102081367489031e-03
-1.621999954126707166e-06	-2.300610602948489122e-05	1.862426073636153090e-03
-1.619999954183271029e-06	-2.790290568015479228e-05	1.862409135953821317e-03
-1.617999954239834892e-06	-3.095973139245761100e-05	1.862859796025200529e-03
-1.615999954296398755e-06	-3.046005795871590052e-05	1.860434244671625411e-03
-1.613999954352962618e-06	-2.916090703098739908e-05	1.862249407552983398e-03
-1.611999954409526481e-06	-2.960179535487720420e-05	1.861709036228390316e-03
-1.609999954466090344e-06	-3.008383325566344607e-05	1.861649280980436777e-03
-1.607999954522654207e-06	-2.819683122941502376e-05	1.862585768696571175e-03
-1.605999954579218070e-06	-2.782060652636262352e-05	1.861990872089132028e-03
-1.603999954635781933e-06	-3.031309518408648951e-05	1.862196112467923636e-03
-1.601999954692345796e-06	-2.817919569645998884e-05	1.864587095771072511e-03
-1.599999954748909659e-06	-2.914915000901775527e-05	1.865971320369440517e-03
-1.597999954805473521e-06	-2.643327793385645379e-05	1.866071165365870699e-03
-1.595999954862037384e-06	-2.890225254763956848e-05	1.869235034544154553e-03
-1.593999954918601247e-06	-2.482256592391230646e-05	1.871763023970065111e-03
-1.591999954975165110e-06	-2.389376118825119362e-05	1.870167366802613076e-03
-1.589999955031728973e-06	-1.857370874664663078e-05	1.872476203069464110e-03
-1.587999955088292836e-06	-2.191270298623879034e-05	1.871320271270635613e-03
-1.585999955144856699e-06	-2.087220654185866159e-05	1.876174312703431275e-03
-1.583999955201420562e-06	-2.534575340159411772e-05	1.877399337774191945e-03
-1.581999955257984425e-06	-2.742674629035410415e-05	1.882747230455129742e-03
-1.579999955314548288e-06	-3.146528333718492942e-05	1.886809837619928204e-03
-1.577999955371112151e-06	-3.247050871565379570e-05	1.889312629142597807e-03
-1.575999955427676014e-06	-3.907207655203074085e-05	1.893320107365197881e-03
-1.573999955484239877e-06	-4.059461089719694884e-05	1.892857624749420126e-03
-1.571999955540803739e-06	-4.546201799294054486e-05	1.891985471017919220e-03
-1.569999955597367602e-06	-4.706097298091434364e-05	1.889535778169919690e-03
-1.567999955653931465e-06	-5.146985621981255751e-05	1.888428872266679831e-03
-1.565999955710495328e-06	-5.212237093916955799e-05	1.887422839040592574e-03
-1.563999955767059191e-06	-5.611975840910405494e-05	1.885482105543394510e-03
-1.561999955823623054e-06	-5.587873945871093401e-05	1.884171526138365754e-03
-1.559999955880186917e-06	-5.680166568338725205e-05	1.885463322079643754e-03
-1.557999955936750780e-06	-5.259265181798593921e-05	1.884383328978058011e-03
-1.555999955993314643e-06	-5.032942508868484561e-05	1.883264310097999958e-03
-1.553999956049878506e-06	-4.796038516165023564e-05	1.883957770050035145e-03
-1.551999956106442369e-06	-4.337514659319630572e-05	1.882751481302750258e-03
-1.549999956163006232e-06	-4.004203086458948306e-05	1.883053329781761995e-03
-1.547999956219570095e-06	-4.001851682064878598e-05	1.885127321125042036e-03
-1.545999956276133958e-06	-3.790813137696244029e-05	1.886274933787874565e-03
-1.543999956332697820e-06	-3.556848400485370168e-05	1.889776304129800249e-03
-1.541999956389261683e-06	-3.508644610406740560e-05	1.889944328273435300e-03
-1.539999956445825546e-06	-3.298781768235167951e-05	1.891605888646980200e-03
-1.537999956502389409e-06	-3.441629585175461125e-05	1.892891365737292726e-03
-1.535999956558953272e-06	-3.315241598993726386e-05	1.892022705027401408e-03
-1.533999956615517135e-06	-2.879643934990605211e-05	1.894048507320063085e-03
-1.531999956672080998e-06	-2.963706642078933404e-05	1.893913772840412867e-03
-1.529999956728644861e-06	-2.907272936621000184e-05	1.895590266548621014e-03
-1.527999956785208724e-06	-2.607468876375876321e-05	1.894482423234693453e-03
-1.525999956841772587e-06	-2.196560958510508773e-05	1.899921793973376139e-03
-1.523999956898336450e-06	-2.237710535406891308e-05	1.898656213403775855e-03
-1.521999956954900313e-06	-2.351165797421188438e-05	1.898692013572233182e-03
-1.519999957011464176e-06	-2.545744511031242888e-05	1.899739415160610866e-03
-1.517999957068028039e-06	-2.349402244125646999e-05	1.902245702395997159e-03
-1.515999957124591901e-06	-2.742674629035367047e-05	1.901404783941301616e-03
-1.513999957181155764e-06	-2.636273580203284464e-05	1.907314594297682261e-03
-1.511999957237719627e-06	-2.957240279995051969e-05	1.911599548230782973e-03
-1.509999957294283490e-06	-2.897279467946030449e-05	1.917300078600131649e-03
-1.507999957350847353e-06	-2.689180179070048068e-05	1.923363433546556927e-03
-1.505999957407411216e-06	-2.800871887788798338e-05	1.928433882198895980e-03
-1.503999957463975079e-06	-2.716809180700475567e-05	1.927454496789956064e-03
-1.501999957520538942e-06	-2.442282717691763704e-05	1.928619783166096334e-03
-1.499999957577102805e-06	-2.433464951213969770e-05	1.925349585555900887e-03
-1.497999957633666668e-06	-1.857370874664608868e-05	1.923636210093991302e-03
-1.495999957690230531e-06	-1.388853549144365403e-05	1.919867356162163795e-03
-1.493999957746794394e-06	-8.127594725949828167e-06	1.914974622769788056e-03
-1.491999957803358257e-06	-7.022434660732674010e-06	1.914097523155754198e-03
-1.489999957859922119e-06	-4.300684074586062734e-06	1.910777789549881643e-03
-1.487999957916485982e-06	-3.177888476413385762e-06	1.908154722452297435e-03
-1.485999957973049845e-06	-5.464629249655311976e-06	1.906144548174131979e-03
-1.483999958029613708e-06	-7.480958517578056161e-06	1.904822224832076376e-03
-1.481999958086177571e-06	-5.976059705367669150e-06	1.903392212669704608e-03
-1.479999958142741434e-06	-9.632493538160621753e-06	1.905289168631791154e-03
-1.477999958199305297e-06	-1.357697440922811657e-05	1.906511167067635824e-03
-1.475999958255869160e-06	-1.576965900670690207e-05	1.905655152334678965e-03
-1.473999958312433023e-06	-1.657501501167897573e-05	1.904721644015230963e-03
-1.471999958368996886e-06	-1.936730772964781380e-05	1.903610534889033697e-03
-1.469999958425560749e-06	-1.867364343339481024e-05	1.902354390641232233e-03
-1.467999958482124612e-06	-2.527521126977191803e-05	1.899428456950971083e-03
-1.465999958538688475e-06	-2.379970501248753791e-05	1.896471837997681497e-03
-1.463999958595252338e-06	-2.583954832435108760e-05	1.890080844607428629e-03
-1.461999958651816200e-06	-2.655672666454527613e-05	1.885344714005506798e-03
-1.459999958708380063e-06	-2.760898013089531974e-05	1.878760856215144510e-03
-1.457999958764943926e-06	-2.176574021160894564e-05	1.875581705219023015e-03
-1.455999958821507789e-06	-1.829154021935750678e-05	1.876045758416551145e-03
-1.453999958878071652e-06	-1.471152702937282260e-05	1.870918451493937783e-03
-1.451999958934635515e-06	-8.386249209300044010e-06	1.869714805722456170e-03
-1.449999958991199378e-06	-4.077300657150253549e-06	1.866475018900782450e-03
-1.447999959047763241e-06	-4.559338557936332787e-06	1.864087221931319625e-03
-1.445999959104327104e-06	-2.543009290013290447e-06	1.866102892784935298e-03
-1.443999959160890967e-06	-4.737734232233272932e-07	1.866751746931591708e-03
-1.441999959217454830e-06	1.466135201891988725e-06	1.864656638649625064e-03
-1.439999959274018693e-06	-3.492544407406863657e-09	1.868524434750171073e-03
-1.437999959330582556e-06	-1.484877312677042576e-06	1.871640955366172610e-03
-1.435999959387146419e-06	-5.090444891340476646e-07	1.874952332113451366e-03
-1.433999959443710281e-06	3.727321586456438986e-07	1.878470895331195174e-03
-1.431999959500274144e-06	1.054639432928542852e-06	1.880988617654664715e-03
-1.429999959556838007e-06	2.059864811397436228e-06	1.882808080150830121e-03
-1.427999959613401870e-06	3.711726398238128716e-06	1.883122867640389751e-03
-1.425999959669965733e-06	1.865873948885980521e-06	1.883851888791188622e-03
-1.423999959726529596e-06	1.654247553419191732e-06	1.883575220587157444e-03
-1.421999959783093459e-06	1.213359229529603449e-06	1.884168958355872826e-03
-1.419999959839657322e-06	-1.590690510409800001e-06	1.886302106764850290e-03
-1.417999959896221185e-06	-2.231448207796397736e-06	1.884260015365297157e-03
-1.415999959952785048e-06	-5.717405222019052505e-06	1.886046337273873056e-03
-1.413999960009348911e-06	-4.283048541631136229e-06	1.882394480307599373e-03
-1.411999960065912774e-06	-7.786641088809069869e-06	1.881641339034721390e-03
-1.409999960122476637e-06	-7.339874253934090473e-06	1.872786492268469459e-03
-1.407999960179040499e-06	-9.849998444613479280e-06	1.867461485043304080e-03
-1.405999960235604362e-06	-1.020270910372534506e-05	1.861913126181757947e-03
-1.403999960292168225e-06	-9.309175433975548902e-06	1.860004978220308964e-03
-1.401999960348732088e-06	-9.162212659345541580e-06	1.859095510688009737e-03
-1.399999960405295951e-06	-9.785334823776453868e-06	1.857499457939792292e-03
-1.397999960461859814e-06	-1.062596189465962737e-05	1.856026381507159618e-03
-1.395999960518423677e-06	-1.294209522282761468e-05	1.857763444890141342e-03
-1.393999960574987540e-06	-1.390617102439971895e-05	1.858528708564187492e-03
-1.391999960631551403e-06	-1.545221941350684086e-05	1.863033732677044736e-03
-1.389999960688115266e-06	-1.773308167576340307e-05	1.866925543936573699e-03
-1.387999960744679129e-06	-2.151296423924558459e-05	1.867107030198292879e-03
-1.385999960801242992e-06	-2.076051483314024200e-05	1.867333483622002788e-03
-1.383999960857806855e-06	-2.422295780342171179e-05	1.866835790037608533e-03
-1.381999960914370718e-06	-2.434640653411102203e-05	1.866040936379664795e-03
-1.379999960970934580e-06	-2.552210873115064692e-05	1.862983885127687204e-03
-1.377999961027498443e-06	-2.639800686794513710e-05	1.858728208911393422e-03
-1.375999961084062306e-06	-2.506358487430542740e-05	1.856118324584495266e-03
-1.373999961140626169e-06	-2.026084139939896521e-05	1.855998967741490872e-03
-1.371999961197190032e-06	-1.848553108186928775e-05	1.852880641024569688e-03
-1.369999961253753895e-06	-1.290094564593144899e-05	1.854839196026883364e-03
-1.367999961310317758e-06	-8.521454961959323317e-06	1.856502701614227329e-03
-1.365999961366881621e-06	-2.842813350258452257e-06	1.855623101046942336e-03
-1.363999961423445484e-06	1.824724371988215629e-06	1.859960188870384739e-03
-1.361999961480009347e-06	6.180701012019752631e-06	1.866660908803158400e-03
-1.359999961536573210e-06	1.058370573993279223e-05	1.873082567921878884e-03
-1.357999961593137073e-06	1.194164177751333455e-05	1.876723207718793184e-03
-1.355999961649700936e-06	1.072479000357751686e-05	1.885231831893146399e-03
-1.353999961706264799e-06	1.156541707446082589e-05	1.889864690982565650e-03
-1.351999961762828661e-06	1.178880049189834269e-05	1.890592278055773469e-03
-1.349999961819392524e-06	7.585665137481797547e-06	1.893950893374194214e-03
-1.347999961875956387e-06	5.492915226751435460e-06	1.894314327782530526e-03
-1.345999961932520250e-06	3.476585958828555751e-06	1.897015382101420542e-03
-1.343999961989084113e-06	-1.210627641125186071e-07	1.897968116298704051e-03
-1.341999962045647976e-06	-2.296111828635916813e-06	1.896893945434560040e-03
-1.339999962102211839e-06	-8.127594725951454470e-06	1.893873810925443242e-03
-1.337999962158775702e-06	-8.709567313485930013e-06	1.893499937477548592e-03
-1.335999962215339565e-06	-1.471740554035799687e-05	1.885939859754741247e-03
-1.333999962271903428e-06	-1.445875105700913628e-05	1.881338470306963490e-03
-1.331999962328467291e-06	-1.834444681822483417e-05	1.875550509120469875e-03
-1.329999962385031154e-06	-1.835620384019534534e-05	1.873646442246279823e-03
-1.327999962441595017e-06	-2.136600146461660726e-05	1.871361871434075062e-03
-1.325999962498158879e-06	-2.169519807978777595e-05	1.868252262268161549e-03
-1.323999962554722742e-06	-2.353517201815469567e-05	1.870098734665218794e-03
-1.321999962611286605e-06	-2.444634122086033990e-05	1.873273133206787783e-03
-1.319999962667850468e-06	-2.648618453272388960e-05	1.871240608984684872e-03
-1.317999962724414331e-06	-2.465796761632731843e-05	1.872985086487672247e-03
-1.315999962780978194e-06	-2.467560314928284124e-05	1.870931585189216902e-03
-1.313999962837542057e-06	-2.070760823427432408e-05	1.874483875889657383e-03
-1.311999962894105920e-06	-2.081929994299312314e-05	1.873062727524829434e-03
-1.309999962950669783e-06	-1.680427694010288653e-05	1.873698934503945828e-03
-1.307999963007233646e-06	-1.688069758291026049e-05	1.874760033250994461e-03
-1.305999963063797509e-06	-1.261289860765660862e-05	1.871991864840979580e-03
-1.303999963120361372e-06	-1.119617746022364595e-05	1.871525248262194191e-03
-1.301999963176925235e-06	-9.062277972596874225e-06	1.872755882260941857e-03
-1.299999963233489098e-06	-1.393556357932575294e-05	1.873532191362997949e-03
-1.297999963290052960e-06	-1.474679809528289245e-05	1.872168578679080575e-03
-1.295999963346616823e-06	-1.554039707828467178e-05	1.873666925279765961e-03
-1.293999963403180686e-06	-1.715698759921393916e-05	1.875540491588644334e-03
-1.291999963459744549e-06	-2.371152734770911067e-05	1.872288466898794964e-03
-1.289999963516308412e-06	-2.470499570420735735e-05	1.872225660177953901e-03
-1.287999963572872275e-06	-2.616286642853610624e-05	1.869401403110722455e-03
-1.285999963629436138e-06	-2.690943732365632876e-05	1.867935075381819314e-03
-1.283999963686000001e-06	-2.815568165251826176e-05	1.869610183988334399e-03
-1.281999963742563864e-06	-2.723275542784232318e-05	1.871652134229016698e-03
-1.279999963799127727e-06	-3.121838587580609212e-05	1.872830970228380517e-03
-1.277999963855691590e-06	-2.691531583464161145e-05	1.873086697465571777e-03
-1.275999963912255453e-06	-2.823210229532601518e-05	1.875352013273414971e-03
-1.273999963968819316e-06	-2.325888200184901122e-05	1.875595393491771368e-03
-1.271999964025383179e-06	-2.033726204220606812e-05	1.878451105023187795e-03
-1.269999964081947041e-06	-1.197801942125513094e-05	1.878769937516303924e-03
-1.267999964138510904e-06	-5.735040754975713733e-06	1.879617015714943979e-03
-1.265999964195074767e-06	-3.876361031929275239e-08	1.880643201220748382e-03
-1.263999964251638630e-06	7.738506423096735195e-06	1.883988676545146797e-03
-1.261999964308202493e-06	1.470454194055537968e-05	1.883906233035321804e-03
